date,Port,OperatorCountryofDomicileName,vessel_type,count
14/12/2023,BPN,Indonesia,Passenger,12
07/02/2023,TBY,Indonesia,Cargo,2
24/04/2023,SOQ,Indonesia,Tanker,1
22/01/2023,BPN,Indonesia,Other,2
30/08/2023,BPN,Indonesia,Tanker,5
06/06/2023,BLW,Indonesia,Tanker,1
19/08/2023,KBH,Indonesia,Passenger,1
11/10/2023,GRE,Indonesia,Passenger,10
17/10/2023,GRE,Indonesia,Passenger,8
10/07/2023,ARE,Malaysia,Tanker,1
26/09/2023,TPR,Malaysia,Cargo,1
23/02/2023,TPR,Vietnam,Cargo,2
13/12/2023,TPR,Netherlands,Cargo,1
08/02/2023,BPN,Netherlands,Cargo,1
19/01/2023,GRE,Chinese Taipei,Cargo,1
06/01/2023,MLD,Indonesia,Cargo,1
27/05/2023,MAK,Indonesia,Cargo,6
14/09/2023,MLD,Indonesia,Cargo,3
19/10/2023,BUR,Indonesia,Tanker,3
24/05/2023,TBY,Indonesia,Tanker,2
16/06/2023,TPR,Indonesia,Tanker,2
13/03/2023,BIK,Indonesia,Passenger,1
07/08/2023,BIK,Indonesia,Passenger,2
15/10/2023,TJB,Indonesia,Cargo,2
22/08/2023,SOQ,Indonesia,Cargo,1
30/06/2023,SMA,Indonesia,Tanker,2
06/05/2023,BAD,Indonesia,Tanker,1
24/05/2023,BAD,Indonesia,Tanker,1
18/12/2023,NAM,Indonesia,Passenger,1
07/01/2023,KDI,Indonesia,Tanker,1
20/09/2023,BIT,Indonesia,Tanker,3
16/08/2023,BUR,Indonesia,Cargo,5
02/09/2023,SRG,France,Cargo,1
03/11/2023,LMR,Indonesia,Passenger,13
12/06/2023,DUM,Indonesia,Cargo,1
13/07/2023,TJB,Indonesia,Cargo,1
22/11/2023,PNK,Indonesia,Cargo,9
14/02/2023,TPR,Indonesia,Other,1
30/11/2023,TUA,Indonesia,Cargo,1
28/09/2023,LUW,Indonesia,Passenger,1
20/12/2023,CXP,Indonesia,Tanker,1
27/04/2023,BLW,Indonesia,Cargo,1
14/09/2023,MKW,"China, People's Republic Of",Cargo,1
04/05/2023,BLW,Germany,Cargo,1
03/06/2023,TPR,Germany,Cargo,1
25/02/2023,ING,Indonesia,Tanker,3
03/10/2023,PNK,Indonesia,Cargo,4
17/08/2023,BDJ,Indonesia,Cargo,7
28/11/2023,PNK,Indonesia,Tanker,1
19/06/2023,SRG,Indonesia,Tanker,2
04/02/2023,BPN,Indonesia,Sailing,1
19/06/2023,TUA,Indonesia,Cargo,1
17/03/2023,NGG,Indonesia,Cargo,1
06/11/2023,PNK,Malaysia,Tanker,1
27/01/2023,TPR,France,Cargo,1
05/03/2023,DUM,Japan,Tanker,1
25/07/2023,DUM,"Hong Kong, China",Cargo,1
03/05/2023,BLW,Indonesia,Cargo,1
26/04/2023,MKQ,Indonesia,Tanker,4
20/08/2023,MKQ,Indonesia,Tanker,2
17/03/2023,BIT,Indonesia,Cargo,1
05/07/2023,ING,Indonesia,Tanker,2
24/09/2023,ING,Indonesia,Tanker,1
08/12/2023,TUA,Indonesia,Passenger,4
07/01/2023,AEA,Indonesia,Cargo,2
17/07/2023,SRG,India,Tanker,1
16/08/2023,PNJ,Singapore,Tanker,1
16/01/2023,SMA,,Tanker,1
12/08/2023,PNJ,,Passenger,2
10/09/2023,BUR,Germany,Passenger,1
16/07/2023,BPN,Indonesia,Passenger,20
14/01/2023,BMU,Indonesia,Passenger,1
27/04/2023,BIT,Indonesia,Passenger,2
07/06/2023,IBP,Indonesia,Tanker,3
18/05/2023,SUR,Indonesia,Tanker,3
04/06/2023,BPN,Indonesia,Cargo,3
14/07/2023,TPR,Indonesia,Cargo,10
30/07/2023,GTO,Indonesia,Cargo,1
11/12/2023,TPR,Indonesia,Cargo,15
10/04/2023,SUB,Indonesia,Cargo,2
10/10/2023,TEI,Indonesia,Passenger,5
28/10/2023,TEI,Indonesia,Passenger,8
08/11/2023,TEI,Indonesia,Passenger,13
18/06/2023,BUR,Indonesia,Passenger,26
03/09/2023,BUR,Indonesia,Passenger,20
03/06/2023,LMR,Indonesia,Passenger,16
17/06/2023,TPR,Indonesia,Cargo,11
02/06/2023,GRE,Indonesia,Tanker,7
13/02/2023,TPR,"China, People's Republic Of",Cargo,4
20/01/2023,PNJ,Panama,Cargo,1
10/11/2023,AMQ,Indonesia,Passenger,3
07/01/2023,IBP,Indonesia,Passenger,86
05/11/2023,IBP,Indonesia,Passenger,72
16/12/2023,IBP,Indonesia,Passenger,98
20/11/2023,IBP,Colombia,Passenger,1
16/04/2023,BDJ,Indonesia,Cargo,6
30/09/2023,BPN,Indonesia,Tanker,5
07/08/2023,BDJ,Indonesia,Tanker,5
24/09/2023,IMW,Indonesia,Other,1
10/10/2023,KDI,Indonesia,Cargo,2
02/03/2023,PNJ,Denmark,Cargo,1
07/01/2023,TJB,Indonesia,Passenger,2
26/10/2023,IBP,Singapore,Tanker,6
29/04/2023,BUR,Saudi Arabia,Passenger,5
08/05/2023,BUR,Saudi Arabia,Passenger,6
19/04/2023,BUR,Malaysia,Other,1
07/12/2023,BPN,Greece,Cargo,1
27/02/2023,BDJ,Japan,Cargo,2
23/03/2023,PNJ,Germany,Cargo,1
07/01/2023,WSR,Indonesia,Passenger,1
03/10/2023,BPN,Indonesia,Tanker,6
26/08/2023,BOA,Indonesia,Tanker,2
30/01/2023,TJB,Singapore,Tanker,1
15/12/2023,BUR,Singapore,Cargo,4
03/07/2023,IBP,Greece,Cargo,2
03/08/2023,GRE,"China, People's Republic Of",Tanker,1
09/04/2023,MLD,Indonesia,Passenger,2
14/04/2023,ARE,Indonesia,Passenger,1
04/03/2023,TPR,Indonesia,Other,3
06/12/2023,BUR,Indonesia,Tanker,2
04/06/2023,AMQ,Indonesia,Cargo,4
26/09/2023,ING,Indonesia,Cargo,3
25/03/2023,TJB,Indonesia,Tanker,3
19/03/2023,SUB,Indonesia,Cargo,6
29/03/2023,IBP,Indonesia,Cargo,4
06/01/2023,SBG,Indonesia,Tanker,1
24/06/2023,SXK,Indonesia,Passenger,2
01/12/2023,PNJ,United States Of America,Cargo,2
21/02/2023,GRE,Singapore,Cargo,1
27/01/2023,BUR,Singapore,Passenger,11
20/03/2023,BUR,Singapore,Passenger,18
28/05/2023,BUR,Singapore,Passenger,21
29/08/2023,DUM,United States Of America,Tanker,1
11/09/2023,GRE,Indonesia,Dredging,3
11/11/2023,GRE,Indonesia,Dredging,3
12/01/2023,MKW,Indonesia,Passenger,3
04/10/2023,MKW,Indonesia,Passenger,2
25/05/2023,DUM,Indonesia,Cargo,1
27/04/2023,BPN,Indonesia,Other,3
22/09/2023,GRE,Indonesia,Cargo,11
21/01/2023,BPN,Indonesia,Sailing,3
05/03/2023,BPN,Malaysia,Cargo,1
07/08/2023,TJB,United Arab Emirates,Tanker,1
17/08/2023,BUR,Singapore,Passenger,13
26/09/2023,BUR,Singapore,Passenger,23
03/02/2023,IBP,"Hong Kong, China",Tanker,1
26/03/2023,BIT,Indonesia,Fishing,1
30/10/2023,AMQ,Indonesia,Passenger,5
21/10/2023,SUB,Indonesia,Tanker,1
30/03/2023,TJB,Indonesia,Tanker,2
26/06/2023,GTO,Indonesia,Passenger,1
24/01/2023,CXP,Indonesia,Tanker,2
05/12/2023,GRE,Singapore,Tanker,2
30/12/2023,TJB,Indonesia,Passenger,3
17/11/2023,LMR,Indonesia,Passenger,8
12/06/2023,BLW,Singapore,Tanker,1
13/06/2023,CXP,Singapore,Tanker,1
27/04/2023,BDJ,"China, People's Republic Of",Cargo,3
30/06/2023,MKW,"China, People's Republic Of",Cargo,1
08/09/2023,SUB,"Hong Kong, China",Cargo,1
31/08/2023,TPR,Indonesia,Passenger,5
21/07/2023,BPN,Indonesia,Sailing,5
24/11/2023,TPR,Indonesia,Pleasure Craft,2
23/03/2023,AMQ,Indonesia,Tanker,3
28/09/2023,PNK,Indonesia,Cargo,10
09/07/2023,IBP,Indonesia,Other,1
25/06/2023,MKQ,Indonesia,Cargo,2
30/11/2023,IBP,Indonesia,Cargo,5
22/02/2023,BDJ,Indonesia,Pleasure Craft,1
01/10/2023,TPR,Indonesia,Cargo,14
07/12/2023,TPR,"Korea, South",Cargo,2
20/11/2023,TNJ,Singapore,Passenger,1
03/04/2023,SRG,Indonesia,Passenger,2
30/09/2023,LMR,Indonesia,Passenger,12
18/05/2023,BUR,Indonesia,Other,1
20/11/2023,BUR,Indonesia,Other,2
18/12/2023,TPR,Singapore,Tanker,1
24/06/2023,TPR,Indonesia,Other,3
27/06/2023,BLW,Singapore,Tanker,1
11/03/2023,PNK,Indonesia,Tanker,3
24/05/2023,BUR,Indonesia,Passenger,15
21/07/2023,PNJ,,Passenger,1
18/07/2023,BUR,Japan,Cargo,1
19/09/2023,SRG,Chinese Taipei,Cargo,3
07/01/2023,DUM,Singapore,Tanker,2
27/10/2023,IBP,"Korea, South",Tanker,1
11/10/2023,TPR,Chinese Taipei,Cargo,1
16/11/2023,SOQ,Indonesia,Passenger,5
14/06/2023,BPN,Indonesia,Passenger,22
23/02/2023,LMR,Indonesia,Passenger,16
15/04/2023,BBM,Indonesia,Passenger,1
14/07/2023,LBO,Indonesia,Passenger,1
20/09/2023,IBP,Indonesia,Tanker,10
23/04/2023,TPR,Indonesia,Cargo,12
22/01/2023,TEI,Indonesia,Passenger,9
03/11/2023,TEI,Indonesia,Passenger,9
29/11/2023,TJB,Indonesia,Other,1
28/11/2023,SMQ,Indonesia,Tanker,1
27/08/2023,MAK,Indonesia,Passenger,2
01/02/2023,NAM,"China, People's Republic Of",Cargo,1
10/10/2023,TPR,Indonesia,Cargo,14
09/04/2023,TPR,"China, People's Republic Of",Tanker,1
19/11/2023,DUM,United Arab Emirates,Tanker,1
06/11/2023,AMQ,Indonesia,Passenger,4
27/12/2023,IBP,Indonesia,Passenger,87
06/03/2023,TEI,Indonesia,Passenger,4
26/03/2023,IBP,Indonesia,Passenger,98
31/05/2023,BDJ,Indonesia,Cargo,7
07/11/2023,AMQ,Indonesia,Tanker,2
20/01/2023,PNJ,Denmark,Cargo,1
31/03/2023,TPR,Denmark,Cargo,2
11/02/2023,TJB,Indonesia,Passenger,1
09/03/2023,TJB,Indonesia,Passenger,3
06/06/2023,TJB,Indonesia,Passenger,2
28/01/2023,MAK,Indonesia,Tanker,6
13/10/2023,KDI,Indonesia,Tanker,1
28/01/2023,IMW,Indonesia,Cargo,3
06/05/2023,PNK,Indonesia,Cargo,1
24/05/2023,SRG,Chinese Taipei,Cargo,2
16/05/2023,MAK,"China, People's Republic Of",Cargo,1
25/06/2023,GRE,Indonesia,Passenger,8
26/03/2023,MKW,Indonesia,Passenger,2
14/04/2023,MKW,Indonesia,Passenger,2
14/12/2023,ING,Indonesia,Cargo,1
11/11/2023,IBP,Indonesia,Cargo,10
12/01/2023,SOQ,Indonesia,Tanker,3
28/08/2023,TLI,Indonesia,Passenger,1
21/11/2023,TTK,Indonesia,Passenger,2
05/03/2023,MLH,Indonesia,Cargo,1
24/03/2023,MLH,Indonesia,Cargo,1
11/11/2023,BPN,Indonesia,Other,7
05/03/2023,TPR,Israel,Cargo,2
22/01/2023,BUR,Singapore,Passenger,12
10/05/2023,BDJ,Indonesia,Other,4
12/01/2023,ARE,Indonesia,Passenger,1
03/05/2023,MLD,Indonesia,Passenger,1
02/08/2023,MLD,Indonesia,Tanker,1
19/03/2023,GRE,Indonesia,Passenger,7
28/09/2023,BPN,Indonesia,Tanker,5
09/03/2023,BUR,Singapore,Passenger,13
12/03/2023,BUR,Singapore,Passenger,12
02/02/2023,MSK,"Hong Kong, China",Cargo,1
04/07/2023,IBP,"China, People's Republic Of",Tanker,2
24/01/2023,GRE,Indonesia,Passenger,5
02/05/2023,IBP,Indonesia,Cargo,3
03/03/2023,BDJ,Indonesia,Cargo,4
09/06/2023,BDJ,Indonesia,Cargo,6
21/08/2023,MKW,Indonesia,Passenger,2
03/10/2023,BIK,Indonesia,Passenger,4
08/12/2023,BIK,Indonesia,Passenger,1
20/12/2023,GRE,Indonesia,Tanker,3
08/04/2023,MKW,Indonesia,Pleasure Craft,1
25/02/2023,MAK,Indonesia,Tanker,2
23/08/2023,SUB,Indonesia,Passenger,2
22/02/2023,SMQ,Indonesia,Tanker,1
19/10/2023,SMA,Indonesia,Tanker,1
11/12/2023,IBP,Indonesia,Cargo,2
29/09/2023,BUR,Singapore,Passenger,15
18/04/2023,BLW,Switzerland,Cargo,2
18/12/2023,PNJ,Netherlands,Cargo,1
21/03/2023,IBP,Singapore,Tanker,1
17/05/2023,TPR,Chinese Taipei,Cargo,1
15/12/2023,PNJ,Indonesia,Tanker,3
11/11/2023,BDJ,Indonesia,Cargo,6
25/11/2023,GRE,Indonesia,Tanker,4
26/01/2023,MAK,Indonesia,Tanker,6
26/02/2023,KDI,Indonesia,Passenger,2
18/02/2023,TJB,Singapore,Passenger,2
30/10/2023,TPR,Singapore,Cargo,2
15/02/2023,IBP,Italy,Cargo,1
23/05/2023,IBP,Netherlands,Cargo,1
13/10/2023,BDJ,Bangladesh,Cargo,2
18/12/2023,AMQ,Indonesia,Passenger,2
23/06/2023,BPN,Indonesia,Sailing,3
29/11/2023,GRE,Indonesia,Tanker,4
08/02/2023,BDJ,Indonesia,Pleasure Craft,1
03/12/2023,MLD,Indonesia,Cargo,1
23/06/2023,BDJ,Greece,Cargo,1
22/07/2023,GRE,Thailand,Cargo,1
06/06/2023,LTU,"China, People's Republic Of",Cargo,1
03/03/2023,MSK,"China, People's Republic Of",Cargo,1
22/12/2023,CXP,Indonesia,Tanker,3
10/10/2023,CXP,Indonesia,Cargo,2
20/10/2023,ING,Indonesia,Cargo,2
19/09/2023,BUR,Indonesia,Other,2
19/11/2023,BPN,Singapore,Tanker,1
29/03/2023,TTK,Indonesia,Cargo,1
13/01/2023,TQP,Indonesia,Passenger,1
23/03/2023,IBP,Indonesia,Cargo,6
02/04/2023,IBP,Indonesia,Cargo,2
21/05/2023,PNK,Indonesia,Tanker,4
20/10/2023,CBN,Singapore,Tanker,2
01/07/2023,TPR,Chinese Taipei,Cargo,2
17/05/2023,BPN,Indonesia,Passenger,28
31/01/2023,CXP,Indonesia,Tanker,6
25/01/2023,BOA,Indonesia,Passenger,1
27/06/2023,BOA,Indonesia,Passenger,1
26/12/2023,BOA,Indonesia,Passenger,1
17/09/2023,BPN,Indonesia,Pleasure Craft,2
22/03/2023,SUR,Indonesia,Tanker,2
13/08/2023,GRE,Indonesia,Cargo,6
10/12/2023,BPN,Indonesia,Cargo,1
06/06/2023,MAK,Indonesia,Cargo,4
09/02/2023,TEI,Indonesia,Passenger,7
12/09/2023,TEI,Indonesia,Passenger,7
28/06/2023,BDJ,Indonesia,Cargo,2
04/06/2023,GRE,Indonesia,Tanker,3
31/10/2023,FKQ,Indonesia,Passenger,1
09/09/2023,GRE,Indonesia,Cargo,11
08/09/2023,BLW,Indonesia,Cargo,2
18/10/2023,TPR,Switzerland,Cargo,1
11/05/2023,IBP,Colombia,Passenger,1
09/12/2023,IBP,Indonesia,Passenger,86
18/02/2023,KDI,Indonesia,Passenger,3
05/11/2023,KDI,Indonesia,Passenger,1
31/08/2023,SOQ,Indonesia,Cargo,1
04/06/2023,TQP,Indonesia,Tanker,1
20/07/2023,IBP,Indonesia,Passenger,77
07/08/2023,IBP,Indonesia,Passenger,94
03/09/2023,BPN,Indonesia,Tanker,5
03/07/2023,BIT,Indonesia,Tanker,3
14/12/2023,IBP,Indonesia,Tanker,6
20/03/2023,AMQ,Indonesia,Cargo,1
19/04/2023,TJB,Indonesia,Passenger,3
29/04/2023,TJB,Indonesia,Passenger,3
12/02/2023,BPN,Indonesia,Tanker,12
13/01/2023,BUR,Indonesia,Tanker,4
05/09/2023,BUR,Indonesia,Tanker,5
08/10/2023,PNK,Indonesia,Cargo,6
05/06/2023,BUR,Saudi Arabia,Passenger,3
11/08/2023,BUR,Saudi Arabia,Passenger,5
06/08/2023,PNJ,Japan,Cargo,4
18/07/2023,MAK,Indonesia,Passenger,1
02/12/2023,TPR,Indonesia,Passenger,2
14/08/2023,TUA,Indonesia,Cargo,1
21/11/2023,BUR,Indonesia,Tanker,7
06/06/2023,WSR,Indonesia,Passenger,2
02/12/2023,SUB,Indonesia,Cargo,9
12/02/2023,MKQ,Indonesia,Cargo,1
20/08/2023,SUB,Indonesia,Cargo,3
22/08/2023,SOQ,Indonesia,Tanker,4
11/09/2023,BOA,Indonesia,Tanker,1
13/01/2023,TLN,Indonesia,Tanker,1
24/09/2023,TLN,Indonesia,Tanker,1
05/04/2023,ING,Indonesia,Tanker,4
05/10/2023,BPN,Indonesia,Other,3
21/02/2023,TJB,Singapore,Tanker,1
22/12/2023,GRE,"Hong Kong, China",Cargo,2
28/02/2023,TPR,Switzerland,Cargo,2
07/12/2023,PNJ,Switzerland,Cargo,1
30/07/2023,IMW,Indonesia,Other,1
12/01/2023,BLW,Indonesia,Other,1
28/07/2023,IBP,Indonesia,Tanker,12
22/12/2023,KBH,Indonesia,Passenger,3
01/11/2023,LMR,Malaysia,Tanker,1
30/11/2023,BLW,"China, People's Republic Of",Cargo,1
31/08/2023,BPN,Greece,Cargo,1
09/11/2023,GRE,United Arab Emirates,Cargo,1
11/11/2023,LTU,Germany,Cargo,1
02/03/2023,NBX,Indonesia,Passenger,2
29/05/2023,PTL,Indonesia,Passenger,1
21/10/2023,MKW,Indonesia,Cargo,1
10/02/2023,LMR,Indonesia,Cargo,1
02/08/2023,PNK,Indonesia,Cargo,9
15/10/2023,LTU,Indonesia,Cargo,2
30/09/2023,BDJ,Indonesia,Tanker,5
21/05/2023,BPN,Indonesia,Pleasure Craft,3
28/01/2023,TPR,Vietnam,Cargo,1
31/10/2023,TPR,"Korea, South",Cargo,1
11/05/2023,SUB,Indonesia,Passenger,2
23/01/2023,LMR,Indonesia,Passenger,5
01/08/2023,LMR,Indonesia,Passenger,7
25/02/2023,BDJ,Indonesia,Cargo,5
22/12/2023,BUR,Indonesia,Tanker,1
20/01/2023,SRG,Indonesia,Tanker,1
16/10/2023,TQP,Indonesia,Other,1
08/10/2023,SOQ,Indonesia,Passenger,2
12/03/2023,GRE,Singapore,Tanker,2
12/06/2023,CXP,Indonesia,Cargo,2
07/10/2023,KDI,Indonesia,Passenger,4
17/02/2023,TPR,Indonesia,Passenger,5
15/01/2023,PNK,Indonesia,Tanker,4
01/04/2023,AMQ,Indonesia,Tanker,1
19/02/2023,TPR,Indonesia,Pleasure Craft,1
18/02/2023,TEI,Indonesia,Cargo,1
04/05/2023,NGG,Indonesia,Cargo,1
21/09/2023,PTM,Vietnam,Cargo,1
28/04/2023,BOA,United Kingdom,Pleasure Craft,1
24/06/2023,BPN,United Arab Emirates,Cargo,1
10/05/2023,TPR,Chinese Taipei,Cargo,1
12/05/2023,SRG,Chinese Taipei,Cargo,1
04/03/2023,SUR,"Hong Kong, China",Cargo,1
27/12/2023,MSK,Indonesia,Cargo,3
07/08/2023,SRG,Indonesia,Passenger,3
31/03/2023,BUR,Indonesia,Other,2
15/05/2023,BUR,Indonesia,Other,1
16/11/2023,MKQ,Indonesia,Tanker,1
29/03/2023,AMQ,Singapore,Tanker,2
28/08/2023,CXP,Singapore,Tanker,1
25/11/2023,GRE,Singapore,Tanker,1
26/12/2023,SUR,Indonesia,Pleasure Craft,1
28/08/2023,TNJ,Indonesia,Cargo,1
07/05/2023,BPN,Indonesia,Tanker,6
07/06/2023,GRE,Indonesia,Passenger,9
07/09/2023,TQP,Indonesia,Passenger,3
02/12/2023,PNK,Indonesia,Cargo,2
05/08/2023,LTU,Indonesia,Cargo,1
09/03/2023,FKQ,Indonesia,Passenger,2
29/11/2023,BPN,Indonesia,Passenger,15
02/12/2023,BPN,Indonesia,Passenger,11
10/04/2023,LUW,Indonesia,Passenger,1
28/06/2023,GRE,Indonesia,Tanker,5
10/02/2023,ING,Indonesia,Cargo,4
26/09/2023,SMQ,Indonesia,Cargo,2
26/02/2023,TEI,Indonesia,Passenger,6
28/07/2023,TEI,Indonesia,Passenger,10
14/03/2023,BUR,Indonesia,Passenger,22
17/03/2023,BUR,Indonesia,Passenger,18
04/12/2023,BUR,Indonesia,Passenger,21
10/01/2023,LMR,Indonesia,Passenger,9
30/03/2023,LMR,Indonesia,Passenger,12
19/01/2023,GRE,Indonesia,Cargo,16
30/03/2023,BMU,"China, People's Republic Of",Cargo,1
19/02/2023,SMA,Indonesia,Tanker,3
08/12/2023,BPN,Singapore,Tanker,1
21/03/2023,GRE,Indonesia,Passenger,8
15/04/2023,BUR,Indonesia,Tanker,6
17/01/2023,IBP,Indonesia,Passenger,83
29/10/2023,IBP,Colombia,Passenger,2
04/05/2023,BDJ,Indonesia,Tanker,3
29/05/2023,BDJ,Indonesia,Tanker,6
17/02/2023,MAK,Indonesia,Cargo,5
09/03/2023,MAK,Indonesia,Tanker,1
08/03/2023,BDJ,Indonesia,Cargo,9
19/09/2023,BUR,Saudi Arabia,Passenger,1
29/03/2023,BPN,Greece,Cargo,1
15/07/2023,GRE,Indonesia,Cargo,12
21/08/2023,TPR,Indonesia,Cargo,12
15/08/2023,BIT,Indonesia,Tanker,2
28/10/2023,TPR,Indonesia,Cargo,15
28/02/2023,WSR,Indonesia,Passenger,1
02/05/2023,BLW,Singapore,Cargo,1
01/09/2023,BPN,Indonesia,Tanker,7
02/09/2023,BLW,Indonesia,Cargo,2
10/06/2023,BOA,Indonesia,Tanker,2
05/01/2023,BPN,Indonesia,Passenger,14
30/08/2023,BPN,Indonesia,Other,4
15/08/2023,TPR,"Korea, South",Cargo,1
24/03/2023,BUR,Singapore,Cargo,5
14/08/2023,TPR,Singapore,Cargo,1
27/10/2023,DUM,Denmark,Tanker,2
24/03/2023,IBP,Singapore,Tanker,2
30/10/2023,IBP,Singapore,Tanker,2
25/06/2023,ARE,Indonesia,Passenger,1
14/10/2023,GRE,Indonesia,Passenger,6
15/01/2023,IMW,Indonesia,Cargo,2
22/01/2023,BUR,Singapore,Tanker,1
15/08/2023,MEQ,Indonesia,Tanker,1
26/12/2023,SUB,Indonesia,Cargo,1
09/01/2023,SXK,Indonesia,Passenger,2
23/11/2023,BDJ,Indonesia,Cargo,8
11/05/2023,BUR,Singapore,Passenger,14
25/08/2023,TPR,"China, People's Republic Of",Cargo,3
26/10/2023,MUO,Switzerland,Tanker,2
08/11/2023,GRE,Indonesia,Dredging,3
31/10/2023,GRE,Indonesia,Passenger,11
12/11/2023,BIT,Indonesia,Passenger,2
05/07/2023,TJB,Indonesia,Passenger,3
03/09/2023,TBY,Indonesia,Cargo,1
04/11/2023,KDI,Indonesia,Cargo,2
03/06/2023,BIK,Indonesia,Passenger,1
25/06/2023,MKW,Indonesia,Passenger,1
01/10/2023,BIK,Indonesia,Passenger,1
17/05/2023,BPN,Indonesia,Other,1
07/09/2023,BDJ,Indonesia,Other,1
11/10/2023,TPR,Indonesia,Tanker,6
01/04/2023,PNJ,Indonesia,Tanker,2
14/11/2023,SMA,Indonesia,Tanker,1
02/06/2023,BUR,Indonesia,Tanker,6
26/03/2023,BDJ,Singapore,Cargo,1
11/11/2023,MSK,Greece,Cargo,3
17/02/2023,TPR,"China, People's Republic Of",Cargo,3
28/10/2023,GRE,"Hong Kong, China",Tanker,1
06/02/2023,BDJ,Indonesia,Cargo,4
03/03/2023,PTL,Indonesia,Cargo,2
26/07/2023,TPR,Indonesia,Tanker,4
16/12/2023,LUW,Indonesia,Passenger,1
13/04/2023,ING,Indonesia,Tanker,2
24/12/2023,DUM,Indonesia,Passenger,2
08/01/2023,BPN,Philippines,Cargo,1
12/01/2023,IBP,Chinese Taipei,Cargo,1
09/04/2023,BDJ,India,Cargo,1
01/03/2023,BUR,Malaysia,Tanker,1
12/06/2023,LUW,Indonesia,Cargo,1
05/04/2023,SUB,Indonesia,Cargo,3
10/04/2023,NAM,Indonesia,Tanker,1
31/05/2023,BPN,Indonesia,Tanker,3
29/12/2023,NGG,Indonesia,Cargo,1
26/10/2023,SOQ,Indonesia,Pleasure Craft,1
24/12/2023,BLW,France,Cargo,1
31/10/2023,GRE,Singapore,Tanker,2
07/01/2023,BLW,Japan,Cargo,1
03/02/2023,IBP,Greece,Cargo,1
16/12/2023,TBY,United Kingdom,Pleasure Craft,1
26/09/2023,SOQ,Indonesia,Tanker,1
25/06/2023,MAK,Indonesia,Tanker,1
12/09/2023,TJB,Indonesia,Cargo,2
13/07/2023,TPR,Indonesia,Passenger,5
02/11/2023,SRG,Indonesia,Passenger,1
24/04/2023,MKQ,Indonesia,Tanker,3
07/12/2023,PNK,Indonesia,Tanker,4
07/09/2023,GRE,Indonesia,Passenger,6
09/01/2023,TQP,Indonesia,Passenger,1
24/01/2023,TQP,Indonesia,Passenger,3
15/12/2023,BPN,Indonesia,Fishing,1
15/05/2023,TUA,Indonesia,Passenger,2
20/06/2023,DUM,Panama,Tanker,1
02/09/2023,BUR,Philippines,Cargo,1
02/08/2023,ING,"China, People's Republic Of",Cargo,1
07/05/2023,BPN,Indonesia,Passenger,29
05/05/2023,TPR,Indonesia,Tanker,2
12/03/2023,KDI,Indonesia,Passenger,4
22/06/2023,TEI,Indonesia,Passenger,5
08/09/2023,TEI,Indonesia,Passenger,9
02/12/2023,TEI,Indonesia,Passenger,10
18/11/2023,BUR,Indonesia,Passenger,20
06/12/2023,GRE,Indonesia,Tanker,7
12/01/2023,TJB,Indonesia,Cargo,2
06/03/2023,DUM,Indonesia,Tanker,4
26/09/2023,IBP,Indonesia,Cargo,6
31/07/2023,GRE,Indonesia,Tanker,5
05/07/2023,IBP,Indonesia,Tanker,8
29/10/2023,KOL,Indonesia,Tanker,1
03/12/2023,BUR,Singapore,Other,1
20/09/2023,BPN,Thailand,Tanker,1
13/10/2023,DUM,Thailand,Tanker,1
21/04/2023,BUR,Turkey,Tanker,1
14/01/2023,BLW,Singapore,Tanker,1
18/08/2023,AMQ,Indonesia,Passenger,4
02/05/2023,IBP,Colombia,Passenger,3
01/10/2023,IBP,Indonesia,Passenger,79
22/08/2023,BIT,Indonesia,Tanker,3
21/01/2023,IMW,Indonesia,Passenger,2
23/12/2023,GRE,Chinese Taipei,Cargo,1
22/05/2023,GRE,Indonesia,Passenger,7
03/09/2023,GRE,Indonesia,Passenger,10
25/05/2023,KUM,Indonesia,Tanker,1
02/07/2023,GRE,Indonesia,Cargo,9
23/02/2023,WSR,Indonesia,Passenger,2
25/03/2023,WSR,Indonesia,Passenger,1
01/09/2023,MKW,Indonesia,Passenger,1
05/12/2023,MAK,Indonesia,Cargo,4
21/02/2023,SUB,Indonesia,Cargo,5
27/06/2023,KDI,Indonesia,Cargo,2
27/08/2023,BPN,Philippines,Cargo,1
21/01/2023,TLI,Indonesia,Passenger,1
27/09/2023,TTK,Indonesia,Passenger,1
19/11/2023,TNJ,Indonesia,Passenger,2
31/01/2023,SUQ,Indonesia,Cargo,1
24/05/2023,MLH,Indonesia,Cargo,1
10/12/2023,BPN,Indonesia,Tanker,3
02/02/2023,BPN,Indonesia,Passenger,14
31/01/2023,BUR,Singapore,Cargo,6
29/04/2023,BUR,Singapore,Cargo,2
29/10/2023,DUM,Thailand,Tanker,1
07/03/2023,TPR,Indonesia,Tanker,2
21/03/2023,ARE,Indonesia,Passenger,1
09/10/2023,SUB,Indonesia,Tanker,1
26/08/2023,TBY,Indonesia,Tanker,1
11/10/2023,GRE,Indonesia,Cargo,7
01/07/2023,BDJ,Indonesia,Passenger,2
17/01/2023,TPR,France,Cargo,1
17/03/2023,BUR,Singapore,Passenger,16
18/10/2023,PNJ,Vietnam,Cargo,1
13/05/2023,IBP,Greece,Cargo,1
26/09/2023,GRE,United Arab Emirates,Cargo,1
09/10/2023,PNJ,"China, People's Republic Of",Cargo,1
18/01/2023,SUB,Indonesia,Passenger,1
