date,Port,status_country_domicile,vessel_type,count
2023-10-03,GRE,Domestic,Passenger,1
2023-05-15,GRE,Domestic,Cargo,2
2023-12-04,BPN,Domestic,Cargo,4
2023-10-12,GRE,Domestic,Cargo,3
2023-01-22,BDJ,Domestic,Cargo,3
2023-10-07,GRE,Domestic,Cargo,2
2023-11-02,IBP,Domestic,Tanker,2
2023-09-20,IBP,Domestic,Passenger,1
2023-03-16,BUR,Foreign,Passenger,1
2023-12-21,TPR,Domestic,Cargo,3
2023-06-30,BPN,Domestic,Sailing,1
2023-06-17,IMW,Foreign,Tanker,1
2023-08-17,NDA,Domestic,Passenger,2
2023-10-04,TEI,Domestic,Passenger,3
2023-11-02,WGP,Domestic,Tanker,1
2023-04-18,DUM,Foreign,Tanker,2
2023-03-12,BUR,Foreign,Tanker,1
2023-08-04,SUB,Domestic,Cargo,6
2023-10-08,GRE,Domestic,Tanker,1
2023-08-24,LMR,Domestic,Passenger,3
2023-09-29,IBP,Domestic,Tanker,1
2023-06-24,DUM,Domestic,Tanker,1
2023-07-14,LTU,Domestic,Cargo,1
2023-08-18,PNK,Domestic,Tanker,2
2023-06-11,IBP,Domestic,Passenger,3
2023-07-10,BUR,Domestic,Passenger,2
2023-01-26,CBN,Domestic,Cargo,1
2023-01-28,CXP,Domestic,Tanker,2
2023-04-10,IBP,Foreign,Tanker,2
2023-01-16,BPN,Domestic,Passenger,2
2023-05-21,SXK,Domestic,Passenger,1
2023-02-18,BBM,Domestic,Cargo,1
2023-04-23,TPR,Domestic,Pleasure Craft,1
2023-04-23,MAK,Domestic,Passenger,1
2023-07-08,IBP,Domestic,Tanker,1
2023-06-27,TEI,Domestic,Passenger,1
2023-08-19,TEI,Domestic,Passenger,1
2023-06-23,IBP,Domestic,Passenger,2
2023-06-14,BDJ,Domestic,Tanker,1
2023-02-01,MAK,Domestic,Cargo,3
2023-04-27,IBP,Domestic,Pleasure Craft,1
2023-01-27,BIT,Domestic,Passenger,1
2023-02-28,TJB,Domestic,Passenger,1
2023-04-30,PNJ,Domestic,Tanker,2
2023-03-29,SRG,Domestic,Other,1
2023-01-05,BUR,Domestic,Passenger,6
2023-10-25,DUM,Domestic,Tanker,2
2023-07-02,ENE,Domestic,Tanker,1
2023-08-23,REO,Domestic,Tanker,1
2023-01-11,BDJ,Domestic,Cargo,2
2023-07-13,TGP,Domestic,Cargo,1
2023-12-03,TGP,Domestic,Cargo,1
2023-11-03,IBP,Domestic,Cargo,2
2023-05-03,BLW,Foreign,Cargo,1
2023-10-05,TPR,Foreign,Cargo,2
2023-10-13,GRE,Domestic,Fishing,1
2023-06-01,LMR,Domestic,Passenger,3
2023-02-09,TBY,Domestic,Cargo,2
2023-06-18,TNJ,Domestic,Passenger,1
2023-08-11,LBO,Domestic,Cargo,1
2023-10-01,IBP,Domestic,Sailing,2
2023-12-14,BIT,Domestic,Tanker,1
2023-11-28,GRE,Domestic,Cargo,2
2023-05-16,BDJ,Domestic,Cargo,1
2023-08-09,SUB,Domestic,Cargo,6
2023-01-07,SUB,Domestic,Tanker,2
2023-10-01,SIO,Foreign,Cargo,1
2023-03-09,BKS,Domestic,Tanker,1
2023-04-07,GRE,Domestic,Cargo,3
2023-10-26,SMQ,Domestic,Cargo,1
2023-02-04,GRE,Domestic,Cargo,1
2023-05-05,GRE,Domestic,Cargo,6
2023-06-13,TPR,Domestic,Cargo,5
2023-06-01,BAD,Domestic,Cargo,1
2023-12-02,NDA,Domestic,Passenger,1
2023-05-25,GRE,Domestic,Tanker,1
2023-05-20,IBP,Domestic,Passenger,1
2023-11-04,BPN,Domestic,Passenger,5
2023-08-18,BDJ,Domestic,Tanker,1
2023-04-28,MKW,Domestic,Passenger,1
2023-05-12,MKW,Domestic,Passenger,1
