,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
39438,STAR MARIELLA,538002632,-2.080775195348837,104.98419896488373,Marshall Islands,Cargo,At Anchor,2023-03-20 17:59:57,8,8,9354868,Greece,Marshall Islands
39439,FUBAO,538007241,1.28744817703125,103.9644419271875,Marshall Islands,Cargo,At Anchor,2023-03-20 18:00:21,13,12,9266205,Marshall Islands,Marshall Islands
39440,HUI SHUN NO. 1,477754200,-7.139822152925801,112.65716088247893,Hong Kong,Cargo,Moored,2023-03-20 18:03:55,231,230,9515670,"Hong Kong, China","Hong Kong, China"
39441,LEGEND AQUARIUS,563035990,1.1600883330769232,103.9951415376923,Singapore,Cargo,Moored,2023-03-20 18:04:02,1,1,9797072,Singapore,Singapore
39442,APOLLONIUS,538006904,1.2899244553846154,104.06302317288463,Marshall Islands,Cargo,At Anchor,2023-03-20 18:05:40,10,10,9718234,Greece,Liberia
39443,MATSUMAE,354247000,-6.0952497244357975,106.88199628319063,Panama,Cargo,Moored,2023-03-20 18:05:48,32,31,9401336,Japan,Panama
39444,SEA MAPLE,239802000,0.5369023147222223,117.69543194416666,Greece,Cargo,At Anchor,2023-03-20 18:07:45,15,13,9221853,"Hong Kong, China","Hong Kong, China"
39445,POS LOGISTICS 1,533130729,3.249651028382353,117.60447494985294,Malaysia,Cargo,At Anchor,2023-03-20 18:07:57,6,6,9496680,Malaysia,Malaysia
39446,XIN QI HANG 1,413243670,-3.963629081531532,115.72602408549544,China,Cargo,At Anchor,2023-03-20 18:21:31,8,7,9629811,"China, People's Republic Of","China, People's Republic Of"
39447,BALTIC,538002073,-1.2639794493723848,116.81191654803347,Marshall Islands,Tanker,Moored,2023-03-20 18:23:37,48,47,9253258,Greece,Marshall Islands
39448,MERLION 36,563033250,1.2861373,104.00733258827586,Singapore,Tanker,At Anchor,2023-03-20 18:25:21,26,2,9704049,"China, People's Republic Of","China, People's Republic Of"
39449,SPRING FORTUNE,565124000,1.295429365915493,103.98418150197183,Singapore,Tanker,Moored,2023-03-20 18:27:14,16,15,9368027,Singapore,Singapore
39450,GREEN PLUS,525119109,-0.8811142335112357,104.1035580530899,Indonesia,Tanker,At Anchor,2023-03-20 18:34:54,31,30,9228837,Indonesia,Indonesia
39451,HAFNIA PIONEER,566855000,1.2559816668387094,103.90522212903227,Singapore,Tanker,At Anchor,2023-03-20 18:52:47,11,10,9595632,Singapore,Singapore
39452,EXPRESS MAS,525015474,-7.206900835740741,112.7253543749074,Indonesia,Cargo,Moored,2023-03-20 18:55:02,14,13,9479981,Indonesia,Indonesia
39453,SAKTI,525019570,3.907768111326531,98.76468928505103,Indonesia,Cargo,At Anchor,2023-03-20 19:03:07,18,18,8717685,Indonesia,Indonesia
39454,MSC SOTIRIA III,636021154,-7.1957203703703705,112.70222746944447,Liberia,Cargo,Moored,2023-03-20 19:06:29,52,10,9259393,Liberia,Liberia
39455,BRO COMBO,525119033,1.4389534229729728,125.18937216227027,Indonesia,Tanker,Moored,2023-03-20 19:06:55,37,37,9259719,Indonesia,Indonesia
39456,LINTAS XVII,525005090,-6.043304660555555,106.94434151296296,Indonesia,Tanker,At Anchor,2023-03-20 19:14:52,11,11,9657234,Indonesia,Indonesia
39457,AQUA-TERRA 7,566592000,1.2901218584615384,104.06264490442307,Singapore,Tanker,Moored,2023-03-20 19:15:42,9,8,9648790,Singapore,Singapore
39458,KRITI LEGEND,636019634,1.078829647893738,103.30505463952562,Liberia,Tanker,Moored,2023-03-20 19:18:47,68,67,9398266,Liberia,Liberia
39459,AIKATERINI,525119092,-1.2698146033333333,116.78681587285713,Indonesia,Tanker,At Anchor,2023-03-20 19:21:46,4,4,9222168,Indonesia,Indonesia
39460,GAS CAMELLIA,525401806,-5.906196507307692,105.99319974384616,Indonesia,Tanker,At Anchor,2023-03-20 19:21:56,43,10,9244403,Indonesia,Indonesia
39461,GAS ALTHEA,525501093,-5.9195576321052625,106.00029947394736,Indonesia,Tanker,Moored,2023-03-20 19:22:43,18,7,9347475,Indonesia,Indonesia
39462,DHARMA LAUTAN INTAN,525103002,-5.858637420714285,106.05095357119046,Indonesia,Cargo,At Anchor,2023-03-20 19:22:45,21,9,9284491,Indonesia,Indonesia
39463,MORNING HOPE,356935000,-6.0190483016455705,105.91827026351262,Panama,Tanker,At Anchor,2023-03-20 19:23:20,77,73,9891127,Japan,Japan
39464,KEN REI,352573000,-5.962365000000001,105.95138666619047,Panama,Cargo,At Anchor,2023-03-20 19:24:24,9,4,9310006,Panama,Panama
39465,GAS DREAM,353360000,-6.020196666190477,105.92817365095239,Panama,Tanker,At Anchor,2023-03-20 19:27:15,307,8,9371153,"Korea, South",Panama
39466,SWIBER CHALLENGER,525012205,-3.339163113207547,114.54486512641509,Indonesia,Other,At Anchor,2023-03-20 19:27:25,11,10,9408932,Indonesia,Indonesia
39467,SINOKOR SUNRISE,538004269,-3.73950381687023,114.46581425099238,Marshall Islands,Cargo,At Anchor,2023-03-20 19:29:59,9,9,9602148,Marshall Islands,Marshall Islands
39468,TANTO SEMANGAT,525013024,-5.1081721209090905,119.37017181818182,Indonesia,Cargo,At Anchor,2023-03-20 19:31:24,3,2,9168570,Indonesia,Indonesia
39469,STAR LAMBADA,636017386,1.278149326639004,103.92853763186721,Liberia,Cargo,At Anchor,2023-03-20 19:32:21,35,35,9719551,Liberia,Liberia
39470,ANGELIA XVI,525016009,-5.911010787407407,106.00100341101852,Indonesia,Tanker,Moored,2023-03-20 19:35:26,22,22,9051765,Indonesia,Indonesia
39471,MOCHTAR PRABUMANGKUNEGARA,525018006,-6.010586303899521,105.95968011547846,Indonesia,Cargo,At Anchor,2023-03-20 19:35:52,113,103,8200656,Indonesia,Indonesia
39472,LAGUN MAS,525019407,-5.119918789090909,119.3769218181818,Indonesia,Cargo,At Anchor,2023-03-20 19:36:04,3,2,9547960,Indonesia,Indonesia
39473,MARINE HONOUR,565574000,1.286951667096774,103.96380537612905,Singapore,Tanker,Moored,2023-03-20 19:36:08,9,8,9422811,Singapore,Singapore
39474,KOTA SEGAR,565357000,1.2468465034313727,103.88551687921567,Singapore,Cargo,At Anchor,2023-03-20 19:40:46,20,20,9681235,Singapore,Singapore
39475,LADY ROSALIA,354947000,-5.955098072559241,105.97852094511845,Panama,Tanker,At Anchor,2023-03-20 19:44:59,12,12,9571222,Vietnam,Vietnam
39476,MARINE JEWEL,565823000,1.2982684457482183,103.97683217999997,Singapore,Tanker,At Anchor,2023-03-20 19:48:44,53,53,9496068,Singapore,Singapore
39477,SPETSES SPIRIT,538009250,-3.7597826082608696,114.46449275260866,Marshall Islands,Cargo,At Anchor,2023-03-20 19:49:06,8,7,9543885,Greece,Marshall Islands
39478,TORM DORIS,372269000,3.927999722000001,98.75268533266666,Panama,Tanker,At Anchor,2023-03-20 19:59:43,47,38,9683398,Denmark,Denmark
39479,LUMINOUS,564671000,1.2896759086363636,104.06268049204549,Singapore,Tanker,Moored,2023-03-20 20:05:55,8,7,9471446,Singapore,Singapore
39480,PERTAMINA PRIDE,563125900,-5.581203706111111,104.64092592777777,Singapore,Tanker,At Anchor,2023-03-20 20:09:26,1,1,9888493,Singapore,Singapore
39481,TANTO TERANG,525013021,-6.1053882788617875,106.8837539296748,Indonesia,Cargo,Moored,2023-03-20 20:13:40,46,45,9169653,Indonesia,Indonesia
39482,CAPE STORK,235114195,-5.516675239241224,105.34225746229897,UK,Cargo,Moored,2023-03-20 20:26:19,71,70,9484807,"Virgin Islands, British","Virgin Islands, British"
39483,ENTHRAL,563451000,1.2556503335,103.90500466649999,Singapore,Tanker,Moored,2023-03-20 20:26:42,3,2,9671888,Singapore,Singapore
39484,TORM ANABEL,219445000,1.1302167285185183,103.56765086407405,Denmark,Tanker,Moored,2023-03-20 20:32:47,7,6,9543550,"China, People's Republic Of","China, People's Republic Of"
39485,TRANSKO BIMA,525104001,1.69333333,101.45942982473683,Indonesia,Tanker,At Anchor,2023-03-20 20:33:18,4,3,9418951,Indonesia,Indonesia
39486,GOLDEN REJEKI,525113014,-6.009303989671815,106.91798413756757,Indonesia,Cargo,At Anchor,2023-03-20 20:35:33,104,101,9480966,Indonesia,Indonesia
39487,DHT PEONY,477392300,1.2475082474358974,103.9058873076923,Hong Kong,Tanker,At Anchor,2023-03-20 20:36:39,8,7,9385843,Marshall Islands,Marshall Islands
39488,PROTEUS REBECCA,563162900,1.3026159088636364,104.0864073861364,Singapore,Tanker,At Anchor,2023-03-20 20:52:20,8,8,9914682,Singapore,Singapore
39489,WHITE FIN,256608000,3.238930145588235,117.5982524997059,Malta,Cargo,At Anchor,2023-03-20 20:52:26,3,3,9607291,Malta,Malta
39490,ZHONG CHANG HONG SHENG,412606000,-3.2027595604918027,111.58743169426228,China,Cargo,At Anchor,2023-03-20 20:53:03,7,6,9566928,"China, People's Republic Of","China, People's Republic Of"
39491,MERATUS KAMPAR,525025100,-6.05570833936803,106.89612877933085,Indonesia,Cargo,At Anchor,2023-03-20 21:13:01,63,53,9741205,Indonesia,Indonesia
39492,SC WARRIOR L,525020390,1.08362310625,104.18564450761365,Indonesia,Tanker,At Anchor,2023-03-20 21:15:45,18,17,9162007,Indonesia,Indonesia
39493,GAS LAURA,525121005,-6.90847135124183,110.38575206973856,Indonesia,Tanker,At Anchor,2023-03-20 21:16:43,31,31,9238959,Indonesia,Indonesia
39494,PAC SEGINUS,563103900,3.9330802774999998,98.79619953715277,Singapore,Cargo,At Anchor,2023-03-20 21:26:03,18,18,9443358,Singapore,Singapore
39495,PERTAMINA PRIDE,563125900,-5.58124624873874,104.6446246238739,Singapore,Tanker,At Anchor,2023-03-20 21:27:25,8,8,9888493,Singapore,Singapore
39496,HUMBER,566842000,1.2938702366666668,103.97376896714286,Singapore,Tanker,Moored,2023-03-20 21:28:55,5,5,9680279,Singapore,Singapore
39497,AASHNA,373916000,0.5250756588372094,117.6901648448837,Panama,Cargo,At Anchor,2023-03-20 21:36:43,2,2,9592458,Panama,Panama
39498,MARINE ANGEL,563034200,1.2962238664,103.9760788664,Singapore,Tanker,At Anchor,2023-03-20 21:36:49,76,5,9647899,Singapore,Singapore
39499,PANGALENGAN,525108015,1.7091314536619715,101.47112676281694,Indonesia,Tanker,At Anchor,2023-03-20 21:38:21,5,5,9793478,Indonesia,Indonesia
39500,HEERAA,566495000,1.2834985084210526,103.9593602636842,Singapore,Tanker,Moored,2023-03-20 21:38:24,27,4,9655389,Maldives,Maldives
39501,MERLION 28,563848000,1.2867157645833334,104.007400695,Singapore,Tanker,Moored,2023-03-20 21:38:53,139,3,9537238,Singapore,Singapore
39502,GLOVER,566103000,1.2484654126732673,103.90772745871288,Singapore,Tanker,Moored,2023-03-20 21:40:17,24,24,9614115,Singapore,Singapore
39503,MARS,565121000,1.256939166923077,103.90556359038462,Singapore,Tanker,Moored,2023-03-20 21:41:21,6,6,9661443,Singapore,Singapore
39504,THERESA,563082800,1.288356120714286,103.9587015795918,Singapore,Tanker,At Anchor,2023-03-20 21:43:52,7,7,9866122,Singapore,Singapore
39505,HONOR STAR,373440000,0.5341183005882353,117.6613326792157,Panama,Cargo,Moored,2023-03-20 21:46:55,18,17,9335991,"Hong Kong, China","Hong Kong, China"
39506,METRO MARITIM III,525401960,-3.663661056947369,128.1735632289684,Indonesia,Tanker,At Anchor,2023-03-20 21:52:07,32,31,9505390,Indonesia,Indonesia
39507,SEI PAKNING,525008069,-7.761805558333332,109.06500000000001,Indonesia,Tanker,At Anchor,2023-03-20 21:57:17,5,4,9509891,Indonesia,Indonesia
39508,SUNGAI GERONG,525008073,-7.742283095454544,109.06078069246752,Indonesia,Tanker,At Anchor,2023-03-20 21:58:30,16,15,9509906,Indonesia,Indonesia
39509,YANGTZE GRACE,477813300,-5.498270198863637,105.28021464689394,Hong Kong,Cargo,At Anchor,2023-03-20 21:58:34,10,10,9584231,"Hong Kong, China","Hong Kong, China"
39510,YASA EMERALD,538009842,-5.51715706131579,105.29556991263156,Marshall Islands,Cargo,At Anchor,2023-03-20 22:03:34,203,185,9949041,"Hong Kong, China","Hong Kong, China"
39511,ARMADA SEGARA,525015965,-0.9994040521568627,100.37140676490196,Indonesia,Cargo,Moored,2023-03-20 22:04:16,10,10,9000663,Indonesia,Indonesia
39512,SITC YUANMING,477867200,3.8000588006230527,98.72170392816199,Hong Kong,Cargo,Moored,2023-03-20 22:10:32,31,31,9932866,"Hong Kong, China","Hong Kong, China"
39513,DEMURE,566686000,1.3023399346,104.08591383359999,Singapore,Tanker,Moored,2023-03-20 22:17:35,6,6,9654919,Singapore,Singapore
39514,ALPHA,564462000,1.2834852502020202,104.01717318363634,Singapore,Tanker,At Anchor,2023-03-20 22:23:45,6,6,9515163,Singapore,Singapore
39515,JIN HAI ZHOU,477856200,-5.86541111125,106.08320000083334,Hong Kong,Tanker,At Anchor,2023-03-20 22:24:24,5,4,9907134,"China, People's Republic Of","Hong Kong, China"
39516,AFRICAN ARROW,356320000,1.288732334,103.98750822244446,Panama,Cargo,At Anchor,2023-03-20 22:32:03,9,9,9727297,Panama,Panama
39517,CMA CGM MOMBASA,229750000,-7.196381798552632,112.70586754394735,Malta,Cargo,Moored,2023-03-20 22:34:11,29,29,9367815,France,France
39518,SELARAS MAS,525015287,-8.73000778846154,116.07167300544867,Indonesia,Cargo,Moored,2023-03-20 22:40:59,14,13,9488267,Indonesia,Indonesia
39519,LADY AMANDA,538009872,1.283358230963855,103.97049321289155,Marshall Islands,Tanker,At Anchor,2023-03-20 22:47:17,5,5,9913602,Japan,Panama
39520,STELLAR ORACLE,314717000,1.112539751,103.578615417,Barbados,Tanker,At Anchor,2023-03-20 23:03:43,4,3,9194127,United Kingdom,United Kingdom
39521,WISDOM,566538000,1.274205000526316,103.94769587736842,Singapore,Tanker,Moored,2023-03-20 23:04:27,5,4,9659505,Singapore,Singapore
39522,TANTO SEMANGAT,525013024,-5.096926295925925,119.41532709888888,Indonesia,Cargo,Moored,2023-03-20 23:04:56,6,6,9168570,Indonesia,Indonesia
39523,SELILI BARU,525005321,-6.0476678360975615,106.9012399186304,Indonesia,Cargo,At Anchor,2023-03-20 23:05:33,110,110,9745586,Indonesia,Indonesia
39524,MERATUS PARIAMAN,525125023,-8.463327774466666,117.37167222553333,Indonesia,Cargo,Moored,2023-03-20 23:09:43,23,22,9371957,Indonesia,Indonesia
39525,APL YANGSHAN,566482000,1.24436535,103.89429890223684,Singapore,Cargo,At Anchor,2023-03-20 23:09:56,6,5,9462031,Singapore,Singapore
39526,AL NAHDA,538009235,1.292367569054054,104.00025468486487,Marshall Islands,Cargo,At Anchor,2023-03-20 23:13:09,4,4,9586849,Marshall Islands,Marshall Islands
39527,MERATUS LABUAN BAJO,525125008,-3.691642513860761,128.1766926193038,Indonesia,Cargo,Moored,2023-03-20 23:13:13,11,10,9821500,Indonesia,Indonesia
39528,CAPE HORN,538010443,1.2797054225373135,103.99899027208956,Marshall Islands,Cargo,At Anchor,2023-03-20 23:13:19,9,5,9446453,Marshall Islands,Marshall Islands
39529,REYHAN SARI,256724000,1.2946385036734693,104.01258214265306,Malta,Cargo,At Anchor,2023-03-20 23:16:22,10,9,9543342,Turkey,Turkey
39530,LAGUN MAS,525019407,-5.095168422972973,119.41567973,Indonesia,Cargo,Moored,2023-03-20 23:21:36,9,9,9547960,Indonesia,Indonesia
39531,OVERSEAS PETROMAR,525119048,1.0922289440000001,104.18294172166667,Indonesia,Tanker,At Anchor,2023-03-20 23:27:03,7,6,9222170,Indonesia,Indonesia
39532,JIE JI,352001388,-3.936813072786886,115.69566666770488,Panama,Cargo,At Anchor,2023-03-20 23:27:49,8,7,9394832,"Hong Kong, China","Hong Kong, China"
39533,TIGER BINTULU,477811400,-6.885540173541666,110.39324395791665,Hong Kong,Cargo,At Anchor,2023-03-20 23:29:16,10,9,9549449,Singapore,Singapore
39534,SPIL RAHAYU,525301156,-6.101986467065869,106.87608032958083,Indonesia,Cargo,Moored,2023-03-20 23:32:12,37,33,9925538,Indonesia,Indonesia
39535,MAGIC THUNDER,538009377,-3.9315525942953027,115.7136430175839,Marshall Islands,Cargo,At Anchor,2023-03-20 23:40:24,8,8,9442407,Marshall Islands,Marshall Islands
39536,AIKATERINI,525119092,-1.271522399609929,116.78595527195034,Indonesia,Tanker,At Anchor,2023-03-20 23:45:48,57,57,9222168,Indonesia,Indonesia
39537,TOURLIANI,636015431,1.2893131886956524,104.00511898565217,Liberia,Cargo,At Anchor,2023-03-20 23:46:15,4,4,9532202,Marshall Islands,Marshall Islands
39538,MEKAR SEJATI,525019562,1.1627572437560976,103.98529303234146,Indonesia,Pleasure Craft,At Anchor,2023-03-20 23:49:29,227,225,8997857,Indonesia,Indonesia
39539,ERATO,354097000,1.2844246382608695,104.02417246347827,Panama,Cargo,At Anchor,2023-03-20 23:50:51,4,4,9446075,Greece,Liberia
39540,ADRE,563181200,-1.1952577962222224,116.7822176481111,Singapore,Cargo,Moored,2023-03-20 23:51:03,18,17,9575199,"China, People's Republic Of","China, People's Republic Of"
39541,SEA SENOR,538008798,1.2898374098461538,104.01223715553847,Marshall Islands,Tanker,At Anchor,2023-03-20 23:54:19,4,4,9308950,Marshall Islands,Marshall Islands
39542,SEA UNITY,564892000,1.2930501996000001,104.0002464672,Singapore,Tanker,Moored,2023-03-20 23:59:12,3,3,9561411,Singapore,Singapore
39543,SEA OF LUCK,356012000,-7.196790833442623,112.70784590196722,Panama,Cargo,Moored,2023-03-21 00:03:36,24,23,9202481,Liberia,Liberia
39544,HORIZON II,357568000,1.2707739020454547,103.90745121409091,Panama,Cargo,At Anchor,2023-03-21 00:06:42,4,4,9537563,Greece,Marshall Islands
39545,MANALAGI WANDA,525100856,-5.874186104398423,106.04551124260354,Indonesia,Cargo,Moored,2023-03-21 00:07:47,111,111,9347906,Indonesia,Indonesia
39546,YU XIAO 7,240006000,-3.9251673917391297,115.77281739086953,Greece,Cargo,At Anchor,2023-03-21 00:09:24,1,1,9228112,Marshall Islands,Marshall Islands
39547,WHITE FIN,256608000,3.2385449483582085,117.60362293313432,Malta,Cargo,At Anchor,2023-03-21 00:09:55,5,5,9607291,Malta,Malta
39548,POS LOGISTICS 1,533130729,3.2463461610714286,117.60867398642857,Malaysia,Cargo,At Anchor,2023-03-21 00:13:35,4,4,9496680,Malaysia,Malaysia
39549,CSSC TAI YUAN,477615900,-1.2631972810526317,116.78639122789473,Hong Kong,Cargo,At Anchor,2023-03-21 00:16:30,4,3,9865908,"Hong Kong, China","Hong Kong, China"
39550,MARLIN EMPAT,525401167,-8.12665423216418,114.39842039477614,Indonesia,Tanker,Moored,2023-03-21 00:17:58,53,30,9675145,Indonesia,Indonesia
39551,PATRA TANKER I,525004015,-2.096666669999999,106.12833332999999,Indonesia,Tanker,Moored,2023-03-21 00:18:41,10,9,9189550,Indonesia,Indonesia
39552,AASHNA,373916000,0.5275460508403361,117.68976278621847,Panama,Cargo,At Anchor,2023-03-21 00:18:44,7,7,9592458,Panama,Panama
39553,SINAR MAS,525010112,3.786717622228571,98.69168960317144,Indonesia,Cargo,Moored,2023-03-21 00:29:27,35,34,8810621,Indonesia,Indonesia
39554,MARIANNA GOLDEN,525119159,-6.100985524814814,106.9056780324074,Indonesia,Tanker,Moored,2023-03-21 00:34:42,66,66,9166766,Indonesia,Indonesia
39555,ENEOS GLORY,353139000,1.2964555835,104.0501215,Panama,Tanker,At Anchor,2023-03-21 00:39:41,3,3,9851608,Panama,Panama
39556,TARAKA SAMUDRA 128,525016197,-3.8903041665000004,102.27911250049999,Indonesia,Tanker,At Anchor,2023-03-21 00:44:33,48,3,9095917,Indonesia,Indonesia
39557,MERATUS PANGKALPINANG,525125022,-7.203665705167599,112.72314770332405,Indonesia,Cargo,Moored,2023-03-21 00:49:00,167,20,9371945,Indonesia,Indonesia
39558,COBALT NOVA,636020370,1.2587438574074075,103.9274508953704,Liberia,Tanker,At Anchor,2023-03-21 00:55:38,10,10,9534028,United Kingdom,Liberia
39559,KARUNIA GEMILANG II,525501217,-3.9353636363636366,115.7622727272727,Indonesia,Cargo,At Anchor,2023-03-21 00:57:16,2,2,9304203,Indonesia,Indonesia
39560,OCEAN GLORY,566625000,-6.098242326091128,106.90973844918466,Singapore,Cargo,Moored,2023-03-21 01:00:28,85,84,9227637,Singapore,Singapore
39561,KEN REI,352573000,-5.921299518888889,105.99650103711112,Panama,Cargo,Moored,2023-03-21 01:05:14,9,9,9310006,Panama,Panama
39562,GAS CRUSADER,533132191,-2.32666667,104.92,Malaysia,Tanker,At Anchor,2023-03-21 01:05:19,6,1,9133549,Malaysia,Malaysia
39563,DIMAS PUTRA V,525021359,-6.105298518333332,106.90570722222222,Indonesia,Tanker,At Anchor,2023-03-21 01:06:26,5,3,8865535,Indonesia,Indonesia
39564,MSC LIDIA,636020500,1.257567176111111,103.89069689833335,Liberia,Cargo,At Anchor,2023-03-21 01:07:00,7,7,9383223,Liberia,Liberia
39565,TANTO HEMAT,525013035,1.1650328914705883,103.99757215705881,Indonesia,Cargo,At Anchor,2023-03-21 01:07:43,27,26,9714202,Indonesia,Indonesia
39566,SHEN YU 79,636093118,-3.917303418846155,115.70021042730772,Liberia,Cargo,At Anchor,2023-03-21 01:09:11,4,4,9228069,"Hong Kong, China","Hong Kong, China"
39567,OOCL NEW ZEALAND,477612200,-6.097656865,106.90398185482142,Hong Kong,Cargo,Moored,2023-03-21 01:10:24,33,32,9445514,Marshall Islands,Marshall Islands
39568,YELENA,370813000,-5.960639125245903,105.99654349704916,Panama,Tanker,Moored,2023-03-21 01:10:45,13,12,9613616,Singapore,Panama
39569,TRANSKO BIMA,525104001,1.6947979793939394,101.45904040212122,Indonesia,Tanker,At Anchor,2023-03-21 01:12:11,4,3,9418951,Indonesia,Indonesia
39570,WEI HE,477024200,-3.942265681363636,115.74587045500002,Hong Kong,Cargo,At Anchor,2023-03-21 01:12:34,4,4,9601091,"Hong Kong, China","Hong Kong, China"
39571,BELAIAN HARMONI,563029220,1.287287211521739,103.99868517891305,Singapore,Tanker,At Anchor,2023-03-21 01:16:02,3,3,9703942,Malaysia,Malaysia
39572,MU XI,371179000,-3.952272055000001,115.71427060966663,Panama,Cargo,At Anchor,2023-03-21 01:25:21,3,3,9213791,"Hong Kong, China","Hong Kong, China"
39573,KOGA REVOLUTION,636092313,-6.099948065461848,106.88701641269077,Liberia,Cargo,Moored,2023-03-21 01:25:32,50,49,9267742,Germany,Germany
39574,UACC SHAMIYA,538005658,-5.880256238095237,106.01071107935238,Marshall Islands,Tanker,At Anchor,2023-03-21 01:27:10,32,31,9458858,Marshall Islands,Marshall Islands
39575,NEPAMORA,566746000,1.2606775,103.91288037055557,Singapore,Tanker,Moored,2023-03-21 01:35:04,5,4,9639385,Singapore,Singapore
39576,SW MISTRAL I,351275000,1.2531620293478263,103.89273924065223,Panama,Cargo,At Anchor,2023-03-21 01:37:09,3,3,9520948,Japan,Japan
