date,Port,status_country_domicile,vessel_type,count
2023-12-21,BDJ,Domestic,Cargo,2
2023-11-13,TBY,Domestic,Cargo,2
2023-09-03,IBP,Foreign,Tanker,3
2023-03-05,SUB,Domestic,Tanker,1
2023-12-02,CXP,Domestic,Tanker,1
2023-07-19,SUB,Domestic,Cargo,7
2023-01-22,BPN,Domestic,Tanker,1
2023-02-28,BPN,Domestic,Tanker,2
2023-12-17,BPN,Domestic,Tanker,2
2023-03-25,MLD,Domestic,Cargo,1
2023-01-03,IBP,Domestic,Tanker,2
2023-02-13,TPR,Foreign,Cargo,2
2023-01-28,TPR,Domestic,Tanker,1
2023-04-10,BKS,Domestic,Tanker,1
2023-06-04,GRE,Domestic,Passenger,1
2023-06-14,KDI,Domestic,Tanker,1
2023-04-11,CXP,Foreign,Tanker,2
2023-09-22,TPR,Foreign,Tanker,1
2023-10-17,IBP,Foreign,Cargo,2
2023-05-11,SRG,Foreign,Tanker,1
2023-07-01,SUB,Foreign,Cargo,6
2023-02-27,BOA,Foreign,Passenger,1
2023-01-06,DUM,Foreign,Tanker,2
2023-05-10,GRE,Foreign,Cargo,1
2023-01-04,SUB,Foreign,Cargo,15
2023-09-27,LTU,Domestic,Tanker,1
2023-08-25,BUR,Domestic,Cargo,2
2023-01-23,TPR,Domestic,Cargo,6
2023-02-11,BUR,Domestic,Cargo,1
2023-09-09,SUB,Domestic,Tanker,10
2023-03-06,MAK,Domestic,Cargo,7
2023-08-07,KDI,Domestic,Tanker,1
2023-04-09,SMA,Domestic,Tanker,1
2023-03-12,KDI,Domestic,Tanker,2
2023-08-07,MAK,Domestic,Pleasure Craft,1
2023-07-15,DUM,Domestic,Tanker,3
2023-05-29,AMQ,Domestic,Tanker,1
2023-05-25,SUB,Domestic,Cargo,8
2023-10-30,SUR,Domestic,Cargo,1
2023-11-24,TBY,Domestic,Tanker,1
2023-04-26,SUB,Foreign,Passenger,1
2023-06-11,TQP,Domestic,Tanker,1
2023-03-26,SMA,Domestic,Cargo,1
2023-07-15,PNK,Domestic,Cargo,3
2023-06-04,BMU,Domestic,Cargo,1
2023-11-18,IMW,Foreign,Tanker,1
2023-10-24,SRG,Foreign,Cargo,3
2023-01-11,TPR,Foreign,Cargo,2
2023-04-23,BPN,Foreign,Tanker,1
2023-02-15,GRE,Domestic,Tanker,2
2023-04-20,TNJ,Domestic,Cargo,1
2023-11-11,ING,Domestic,Cargo,3
2023-11-07,AMQ,Domestic,Tanker,1
2023-07-11,BKS,Domestic,Tanker,1
2023-01-18,SRG,Domestic,Tanker,2
2023-02-04,BLW,Domestic,Cargo,2
2023-07-29,MAK,Domestic,Cargo,5
2023-03-01,SRG,Domestic,Cargo,1
2023-08-06,TPR,Domestic,Tanker,4
2023-06-03,MAK,Domestic,Cargo,4
2023-10-28,SUB,Domestic,Cargo,8
2023-09-21,BDJ,Domestic,Cargo,3
2023-10-25,MAK,Domestic,Cargo,4
2023-05-07,CXP,Domestic,Tanker,1
2023-09-14,SUB,Domestic,Tanker,3
2023-02-13,AMQ,Domestic,Cargo,1
2023-07-02,SUB,Domestic,Passenger,1
2023-11-17,CXP,Domestic,Cargo,1
2023-02-10,SRG,Domestic,Tanker,3
2023-07-31,BPN,Foreign,Cargo,1
2023-03-12,GRE,Foreign,Tanker,1
2023-07-09,PNJ,Foreign,Cargo,2
2023-04-25,SUB,Foreign,Cargo,3
2023-11-24,SUB,Foreign,Cargo,4
2023-07-04,BLW,Domestic,Cargo,2
2023-05-24,IBP,Domestic,Tanker,1
2023-05-11,PTL,Domestic,Cargo,2
