dt_pos_utc,Port,OperatorCountryofDomicileName,vessel_type,count
2023-01-04,SKJ,Indonesia,Passenger,1
2023-01-04,SLG,Indonesia,Passenger,1
2023-01-04,SMA,Indonesia,Tanker,1
2023-01-04,SMQ,Indonesia,Tanker,1
2023-01-04,SOQ,Indonesia,Cargo,1
2023-01-04,SOQ,Indonesia,Passenger,2
2023-01-04,SOQ,Indonesia,Tanker,4
2023-01-04,SRG,Chinese Taipei,Cargo,1
2023-01-04,SRG,Indonesia,Cargo,1
2023-01-04,SRG,Indonesia,Tanker,1
2023-01-04,SUB,Indonesia,Cargo,2
2023-01-04,SUB,Indonesia,Tanker,2
2023-01-04,SUR,"China, People's Republic Of",Cargo,1
2023-01-04,SUR,Indonesia,Cargo,1
2023-01-04,SUR,Indonesia,Tanker,2
2023-01-04,SXK,Indonesia,Passenger,1
2023-01-04,TBY,Indonesia,Cargo,6
2023-01-04,TBY,Indonesia,Passenger,1
2023-01-04,TBY,Indonesia,Tanker,2
2023-01-04,TBY,Singapore,Tanker,1
2023-01-04,TEI,Indonesia,Cargo,1
2023-01-04,TEI,Indonesia,Passenger,9
2023-01-04,TGP,Indonesia,Sailing,1
2023-01-04,TJB,Indonesia,Cargo,6
2023-01-04,TJB,Indonesia,Passenger,5
2023-01-04,TJB,Indonesia,Tanker,5
2023-01-04,TJB,Singapore,Passenger,2
2023-01-04,TNJ,Indonesia,Passenger,3
2023-01-04,TNJ,Norway,Passenger,1
2023-01-04,TPR,"China, People's Republic Of",Cargo,1
2023-01-04,TPR,"Hong Kong, China",Cargo,1
2023-01-04,TPR,Indonesia,Cargo,8
2023-01-04,TPR,Indonesia,Other,1
2023-01-04,TPR,Indonesia,Passenger,6
2023-01-04,TPR,Indonesia,Tanker,4
2023-01-04,TPR,Japan,Cargo,1
2023-01-04,TPR,Russia,Cargo,1
2023-01-04,TPR,Singapore,Cargo,1
2023-01-04,TPR,Singapore,Other,1
2023-01-04,TPR,Singapore,Tanker,2
2023-01-04,TPR,United Arab Emirates,Cargo,1
2023-01-04,TTK,Indonesia,Passenger,1
2023-01-04,WGP,Indonesia,Tanker,1
2023-01-04,WSR,Indonesia,Passenger,2
2023-01-05,AMQ,Indonesia,Cargo,2
2023-01-05,AMQ,Indonesia,Passenger,7
2023-01-05,AMQ,Indonesia,Tanker,2
2023-01-05,BBM,Indonesia,Passenger,1
2023-01-05,BDJ,Indonesia,Other,1
2023-01-05,BDJ,Indonesia,Passenger,3
2023-01-05,BDJ,Indonesia,Tanker,1
2023-01-05,BIT,Indonesia,Passenger,1
2023-01-05,BIT,Indonesia,Tanker,4
2023-01-05,BIT,Singapore,Tanker,1
2023-01-05,BIT,United Kingdom,Tanker,1
2023-01-05,BKS,Indonesia,Cargo,1
2023-01-05,BKS,Indonesia,Tanker,1
2023-01-05,BLW,"China, People's Republic Of",Tanker,1
2023-01-05,BLW,Chinese Taipei,Cargo,1
2023-01-05,BLW,Indonesia,Cargo,1
2023-01-05,BLW,Indonesia,Tanker,1
2023-01-05,BLW,Singapore,Cargo,1
2023-01-05,BLW,Singapore,Tanker,1
2023-01-05,BMU,Indonesia,Cargo,1
2023-01-05,BMU,Indonesia,Passenger,1
2023-01-05,BMU,Indonesia,Tanker,2
2023-01-05,BPN,Indonesia,Cargo,2
2023-01-05,BPN,Indonesia,Passenger,15
2023-01-05,BPN,Indonesia,Pleasure Craft,1
2023-01-05,BPN,Indonesia,Sailing,2
2023-01-05,BPN,Indonesia,Tanker,2
2023-01-05,BPN,Malaysia,Cargo,1
2023-01-05,BUR,Denmark,Cargo,1
2023-01-05,BUR,Germany,Cargo,1
2023-01-05,BUR,Germany,Other,1
2023-01-05,BUR,Indonesia,Other,10
2023-01-05,BUR,Indonesia,Passenger,21
2023-01-05,BUR,Indonesia,Tanker,4
2023-01-05,BUR,Luxembourg,Dredging,1
2023-01-05,BUR,Saudi Arabia,Passenger,6
2023-01-05,BUR,Singapore,Cargo,9
2023-01-05,BUR,Singapore,Passenger,7
2023-01-05,BUR,Singapore,Tanker,2
2023-01-05,CBN,Singapore,Other,2
2023-01-05,CXP,Indonesia,Tanker,2
2023-01-05,DJJ,Indonesia,Tanker,2
2023-01-05,DUM,"Hong Kong, China",Tanker,1
2023-01-05,DUM,Indonesia,Cargo,1
2023-01-05,DUM,Indonesia,Passenger,3
2023-01-05,DUM,Indonesia,Tanker,4
2023-01-05,DUM,Japan,Tanker,1
2023-01-05,DUM,"Korea, South",Tanker,1
2023-01-05,DUM,Netherlands,Tanker,1
2023-01-05,DUM,Singapore,Cargo,1
2023-01-05,DUM,Singapore,Tanker,3
2023-01-05,DUM,Turkey,Tanker,1
2023-01-05,FKQ,Indonesia,Cargo,1
2023-01-05,FKQ,Indonesia,Passenger,1
2023-01-05,GNS,Indonesia,Passenger,1
2023-01-05,GRE,"China, People's Republic Of",Cargo,1
2023-01-05,GRE,"China, People's Republic Of",Passenger,1
2023-01-05,GRE,Chinese Taipei,Cargo,1
2023-01-05,GRE,Indonesia,Cargo,11
2023-01-05,GRE,Indonesia,Other,1
2023-01-05,GRE,Indonesia,Passenger,7
2023-01-05,GRE,Indonesia,Tanker,4
2023-01-05,GRE,Japan,Cargo,1
2023-01-05,GRE,Singapore,Tanker,1
2023-01-05,GRE,Switzerland,Cargo,1
2023-01-05,GRE,Turkey,Cargo,1
2023-01-05,GRE,United Arab Emirates,Cargo,1
2023-01-05,GRE,Vietnam,Cargo,1
2023-01-05,GTO,Indonesia,Cargo,1
2023-01-05,GTO,Indonesia,Passenger,1
2023-01-05,GTO,Indonesia,Tanker,1
2023-01-05,IBP,"China, People's Republic Of",Cargo,1
2023-01-05,IBP,Colombia,Passenger,1
2023-01-05,IBP,Indonesia,Cargo,9
2023-01-05,IBP,Indonesia,Other,1
2023-01-05,IBP,Indonesia,Passenger,89
2023-01-05,IBP,Indonesia,Tanker,12
2023-01-05,IBP,"Korea, South",Tanker,1
2023-01-05,IBP,Liberia,Tanker,1
2023-01-05,IBP,Norway,Cargo,1
2023-01-05,IBP,Singapore,Cargo,1
2023-01-05,IBP,Singapore,Tanker,1
2023-01-05,IBP,Vietnam,Cargo,1
2023-01-05,IMW,Indonesia,Passenger,1
2023-01-05,ING,Indonesia,Cargo,3
2023-01-05,ING,Indonesia,Tanker,4
2023-01-05,KDI,Indonesia,Passenger,5
2023-01-05,KDI,Indonesia,Tanker,1
2023-01-05,KOL,Indonesia,Passenger,1
2023-01-05,KUM,Indonesia,Cargo,2
2023-01-05,LBO,Indonesia,Passenger,1
2023-01-05,LMR,Indonesia,Passenger,7
2023-01-05,LSW,Indonesia,Other,1
2023-01-05,LSW,Japan,Tanker,1
2023-01-05,LTU,Indonesia,Passenger,2
2023-01-05,LUW,Indonesia,Passenger,1
2023-01-05,MAK,Indonesia,Cargo,4
2023-01-05,MAK,Indonesia,Passenger,2
2023-01-05,MAK,United Arab Emirates,Tanker,1
2023-01-05,MKQ,Indonesia,Passenger,3
2023-01-05,MKW,Indonesia,Cargo,1
2023-01-05,MLD,Indonesia,Cargo,1
2023-01-05,MLD,Netherlands,Cargo,1
2023-01-05,MUO,Indonesia,Cargo,1
2023-01-05,MUO,Indonesia,Other,1
2023-01-05,MUO,Indonesia,Tanker,3
2023-01-05,NAM,Indonesia,Passenger,1
2023-01-05,NBX,Indonesia,Passenger,1
2023-01-05,PGX,Indonesia,Cargo,1
2023-01-05,PKS,Indonesia,Tanker,1
2023-01-05,PNJ,"China, People's Republic Of",Cargo,1
2023-01-05,PNJ,Indonesia,Cargo,4
2023-01-05,PNJ,Indonesia,Passenger,2
2023-01-05,PNJ,Indonesia,Tanker,1
2023-01-05,PNJ,United Arab Emirates,Cargo,8
2023-01-05,PNK,Indonesia,Cargo,1
2023-01-05,PNK,Indonesia,Other,1
2023-01-05,SLG,Indonesia,Passenger,1
2023-01-05,SMA,Indonesia,Cargo,1
2023-01-05,SMA,Indonesia,Tanker,1
2023-01-05,SOQ,Indonesia,Passenger,2
2023-01-05,SOQ,Indonesia,Tanker,3
2023-01-05,SRG,"China, People's Republic Of",Cargo,1
2023-01-05,SRG,Chinese Taipei,Cargo,1
2023-01-05,SRG,Indonesia,Cargo,2
2023-01-05,SRG,Indonesia,Passenger,1
2023-01-05,SRG,Indonesia,Tanker,1
2023-01-05,SRG,Switzerland,Cargo,2
2023-01-05,SUB,Indonesia,Cargo,2
2023-01-05,SUB,Indonesia,Passenger,1
2023-01-05,SUR,Indonesia,Cargo,1
2023-01-05,SUR,Indonesia,Tanker,1
2023-01-05,SUR,Singapore,Cargo,1
2023-01-05,TBY,Indonesia,Cargo,2
2023-01-05,TBY,Indonesia,Tanker,2
2023-01-05,TEI,Indonesia,Cargo,3
2023-01-05,TEI,Indonesia,Passenger,7
2023-01-05,TJB,"China, People's Republic Of",Cargo,1
2023-01-05,TJB,Indonesia,Cargo,1
2023-01-05,TJB,Indonesia,Passenger,5
2023-01-05,TJB,Indonesia,Tanker,3
2023-01-05,TJB,Netherlands,Cargo,1
2023-01-05,TJB,Singapore,Passenger,2
2023-01-05,TJB,United Arab Emirates,Tanker,1
2023-01-05,TNJ,Indonesia,Passenger,2
2023-01-05,TPR,Chinese Taipei,Cargo,1
2023-01-05,TPR,Fiji,Cargo,1
2023-01-05,TPR,Greece,Cargo,1
2023-01-05,TPR,India,Cargo,1
2023-01-05,TPR,Indonesia,Cargo,8
2023-01-05,TPR,Indonesia,Other,1
2023-01-05,TPR,Indonesia,Passenger,7
2023-01-05,TPR,Indonesia,Pleasure Craft,1
2023-01-05,TPR,Indonesia,Tanker,1
2023-01-05,TPR,Japan,Cargo,1
2023-01-05,TPR,"Korea, South",Cargo,2
2023-01-05,TPR,"Korea, South",Other,1
2023-01-05,TPR,Singapore,Cargo,2
2023-01-05,TPR,Switzerland,Cargo,1
2023-01-05,TQP,Indonesia,Passenger,1
2023-01-05,TQP,Indonesia,Tanker,1
2023-01-05,TQP,Singapore,Cargo,1
2023-01-05,TRE,Indonesia,Cargo,1
2023-01-05,TTK,Indonesia,Sailing,1
2023-01-05,TUA,Indonesia,Passenger,1
2023-01-06,AEA,Indonesia,Cargo,1
2023-01-06,AMQ,Indonesia,Passenger,5
2023-01-06,AMQ,Singapore,Tanker,1
2023-01-06,ARE,Indonesia,Passenger,1
2023-01-06,BBM,Indonesia,Passenger,1
2023-01-06,BDJ,Indonesia,Cargo,4
2023-01-06,BDJ,Indonesia,Other,1
2023-01-06,BDJ,Indonesia,Tanker,2
2023-01-06,BDJ,Japan,Cargo,1
2023-01-06,BDJ,United Arab Emirates,Sailing,1
2023-01-06,BIT,Indonesia,Cargo,2
2023-01-06,BIT,Indonesia,Passenger,2
2023-01-06,BIT,Indonesia,Tanker,2
2023-01-06,BIT,Singapore,Tanker,1
2023-01-06,BKS,Indonesia,Cargo,1
2023-01-06,BLW,Denmark,Cargo,1
2023-01-06,BLW,Egypt,Cargo,1
2023-01-06,BLW,France,Cargo,1
2023-01-06,BLW,Indonesia,Cargo,8
2023-01-06,BLW,Indonesia,Other,1
2023-01-06,BLW,Indonesia,Passenger,1
2023-01-06,BLW,Indonesia,Tanker,2
2023-01-06,BLW,Japan,Cargo,1
2023-01-06,BLW,"Korea, South",Cargo,1
2023-01-06,BLW,Singapore,Cargo,1
2023-01-06,BLW,Singapore,Tanker,2
2023-01-06,BOA,Indonesia,Dredging,1
2023-01-06,BPN,"Hong Kong, China",Cargo,1
2023-01-06,BPN,Indonesia,Cargo,3
2023-01-06,BPN,Indonesia,Other,1
2023-01-06,BPN,Indonesia,Passenger,19
2023-01-06,BPN,Indonesia,Sailing,2
2023-01-06,BPN,Indonesia,Tanker,5
2023-01-06,BPN,Japan,Other,1
2023-01-06,BUR,Indonesia,Other,5
2023-01-06,BUR,Indonesia,Passenger,27
2023-01-06,BUR,Indonesia,Tanker,3
2023-01-06,BUR,Philippines,Cargo,1
2023-01-06,BUR,Saudi Arabia,Passenger,10
2023-01-06,BUR,Singapore,Cargo,7
2023-01-06,BUR,Singapore,Other,1
2023-01-06,BUR,Singapore,Passenger,9
2023-01-06,BUR,Singapore,Pleasure Craft,1
2023-01-06,CBN,Indonesia,Cargo,1
2023-01-06,CXP,Indonesia,Cargo,1
2023-01-06,CXP,Indonesia,Tanker,4
2023-01-06,DJJ,Indonesia,Cargo,1
2023-01-06,DUM,Indonesia,Passenger,4
2023-01-06,DUM,Indonesia,Tanker,5
2023-01-06,DUM,Japan,Cargo,1
2023-01-06,DUM,Monaco,Cargo,1
2023-01-06,DUM,Netherlands,Tanker,1
2023-01-06,DUM,Singapore,Cargo,1
2023-01-06,DUM,Singapore,Tanker,2
2023-01-06,DUM,United Arab Emirates,Cargo,1
2023-01-06,DUM,United Arab Emirates,Tanker,2
2023-01-06,DUM,Vietnam,Cargo,1
2023-01-06,DUM,Vietnam,Tanker,1
2023-01-06,FKQ,Indonesia,Passenger,1
2023-01-06,GRE,"China, People's Republic Of",Tanker,3
2023-01-06,GRE,Chinese Taipei,Cargo,1
2023-01-06,GRE,Indonesia,Cargo,9
2023-01-06,GRE,Indonesia,Passenger,3
2023-01-06,GRE,Indonesia,Tanker,3
2023-01-06,GRE,Japan,Cargo,1
2023-01-06,GRE,Liberia,Tanker,1
2023-01-06,GRE,United Kingdom,Cargo,1
2023-01-06,IBP,"China, People's Republic Of",Tanker,1
2023-01-06,IBP,Colombia,Passenger,2
2023-01-06,IBP,Denmark,Tanker,1
2023-01-06,IBP,Greece,Cargo,2
2023-01-06,IBP,"Hong Kong, China",Tanker,1
2023-01-06,IBP,Indonesia,Cargo,1
2023-01-06,IBP,Indonesia,Passenger,89
2023-01-06,IBP,Indonesia,Tanker,9
2023-01-06,IBP,Turkey,Cargo,1
2023-01-06,IBP,Vietnam,Cargo,1
2023-01-06,IMW,Indonesia,Cargo,1
2023-01-06,IMW,Indonesia,Passenger,2
2023-01-06,IMW,Indonesia,Pleasure Craft,1
2023-01-06,ING,Indonesia,Other,1
2023-01-06,ING,Indonesia,Sailing,2
2023-01-06,ING,Indonesia,Tanker,3
2023-01-06,IPI,Indonesia,Cargo,1
2023-01-06,KDI,Indonesia,Passenger,3
2023-01-06,KDI,Indonesia,Sailing,1
2023-01-06,KUM,Indonesia,Other,1
2023-01-06,LBO,Indonesia,Cargo,1
2023-01-06,LMR,"China, People's Republic Of",Passenger,1
2023-01-06,LMR,Indonesia,Passenger,13
2023-01-06,LUW,Indonesia,Cargo,1
2023-01-06,MAK,Indonesia,Cargo,4
2023-01-06,MAK,Indonesia,Passenger,4
2023-01-06,MAK,Indonesia,Tanker,3
2023-01-06,MKQ,Indonesia,Cargo,2
2023-01-06,MKQ,Indonesia,Passenger,2
2023-01-06,MKW,Indonesia,Passenger,2
2023-01-06,MLH,Indonesia,Tanker,1
2023-01-06,MOF,Indonesia,Cargo,1
2023-01-06,MOF,Indonesia,Passenger,1
2023-01-06,MSK,"China, People's Republic Of",Cargo,1
2023-01-06,MUO,Indonesia,Cargo,2
2023-01-06,MUO,Indonesia,Passenger,1
2023-01-06,MUO,Indonesia,Sailing,1
2023-01-06,MUO,Indonesia,Tanker,3
2023-01-06,NBX,Indonesia,Passenger,1
2023-01-06,PNJ,Indonesia,Cargo,5
2023-01-06,PNJ,Indonesia,Passenger,1
2023-01-06,PNJ,Singapore,Tanker,1
2023-01-06,PNJ,United Arab Emirates,Cargo,3
2023-01-06,PNJ,Vietnam,Cargo,1
2023-01-06,PNK,Indonesia,Cargo,2
2023-01-06,PNK,Indonesia,Other,1
2023-01-06,PNK,Indonesia,Tanker,3
2023-01-06,PTL,Indonesia,Cargo,1
2023-01-06,PTL,Malaysia,Tanker,1
2023-01-06,PTM,Indonesia,Other,1
2023-01-06,PTM,Japan,Cargo,1
2023-01-06,SKJ,Indonesia,Passenger,1
2023-01-06,SKJ,Indonesia,Tanker,1
2023-01-06,SLG,Indonesia,Passenger,1
2023-01-06,SMA,Indonesia,Tanker,3
2023-01-06,SMQ,Indonesia,Cargo,1
2023-01-06,SMQ,Indonesia,Tanker,1
2023-01-06,SNL,Indonesia,Passenger,1
2023-01-06,SOQ,Indonesia,Passenger,2
2023-01-06,SOQ,Indonesia,Tanker,5
2023-01-06,SRG,"China, People's Republic Of",Cargo,1
2023-01-06,SRG,Indonesia,Passenger,2
2023-01-06,SRG,Indonesia,Tanker,3
2023-01-06,SUB,Greece,Cargo,1
2023-01-06,SUB,Indonesia,Cargo,1
2023-01-06,SUB,Indonesia,Tanker,2
2023-01-06,SXK,Indonesia,Passenger,2
2023-01-06,SXK,Indonesia,Tanker,1
2023-01-06,TBY,Indonesia,Passenger,1
2023-01-06,TBY,Indonesia,Tanker,2
2023-01-06,TEI,Indonesia,Cargo,2
2023-01-06,TEI,Indonesia,Passenger,7
2023-01-06,TGP,Indonesia,Cargo,1
2023-01-06,TJB,India,Tanker,1
2023-01-06,TJB,Indonesia,Cargo,3
2023-01-06,TJB,Indonesia,Passenger,6
2023-01-06,TJB,Indonesia,Tanker,2
2023-01-06,TJB,Japan,Cargo,1
2023-01-06,TJB,Norway,Tanker,1
2023-01-06,TJB,Singapore,Cargo,1
2023-01-06,TJB,Singapore,Passenger,2
2023-01-06,TJB,United Arab Emirates,Tanker,1
2023-01-06,TNJ,Indonesia,Passenger,2
2023-01-06,TNJ,Norway,Passenger,1
2023-01-06,TPR,Indonesia,Cargo,16
2023-01-06,TPR,Indonesia,Passenger,6
2023-01-06,TPR,Indonesia,Pleasure Craft,1
2023-01-06,TPR,Indonesia,Tanker,4
2023-01-06,TPR,"Korea, South",Cargo,1
2023-01-06,TPR,Singapore,Cargo,2
2023-01-06,TPR,Vietnam,Cargo,1
2023-01-06,TQP,Denmark,Cargo,1
2023-01-06,TQP,Indonesia,Cargo,1
2023-01-06,TQP,Indonesia,Passenger,1
2023-01-06,TRE,Indonesia,Cargo,1
2023-01-06,WSR,Indonesia,Passenger,2
2023-01-07,AEA,Indonesia,Cargo,1
2023-01-07,AMQ,Indonesia,Passenger,2
2023-01-07,AMQ,Indonesia,Tanker,2
2023-01-07,ARE,Indonesia,Passenger,2
2023-01-07,ARE,Indonesia,Tanker,1
2023-01-07,BBM,Indonesia,Passenger,3
2023-01-07,BDJ,"China, People's Republic Of",Cargo,1
2023-01-07,BDJ,"Hong Kong, China",Cargo,1
2023-01-07,BDJ,Indonesia,Cargo,2
2023-01-07,BDJ,Indonesia,Tanker,2
2023-01-07,BDJ,Singapore,Cargo,1
2023-01-07,BGG,Indonesia,Passenger,1
2023-01-07,BIK,Indonesia,Passenger,3
2023-01-07,BIT,Indonesia,Cargo,1
2023-01-07,BIT,Indonesia,Other,1
2023-01-07,BIT,Indonesia,Tanker,2
2023-01-07,BIT,Singapore,Tanker,1
2023-01-07,BLW,Chinese Taipei,Cargo,1
2023-01-07,BLW,Indonesia,Cargo,2
2023-01-07,BLW,Indonesia,Passenger,1
2023-01-07,BLW,Indonesia,Tanker,1
2023-01-07,BLW,Japan,Cargo,1
2023-01-07,BLW,Singapore,Tanker,1
2023-01-07,BLW,Vietnam,Cargo,1
2023-01-07,BMU,Indonesia,Tanker,1
2023-01-07,BPN,"China, People's Republic Of",Cargo,1
2023-01-07,BPN,"Hong Kong, China",Cargo,1
2023-01-07,BPN,Indonesia,Cargo,2
2023-01-07,BPN,Indonesia,Other,5
2023-01-07,BPN,Indonesia,Passenger,18
2023-01-07,BPN,Indonesia,Pleasure Craft,1
2023-01-07,BPN,Indonesia,Tanker,7
2023-01-07,BPN,Singapore,Cargo,1
2023-01-07,BUR,Greece,Cargo,1
2023-01-07,BUR,Indonesia,Cargo,2
2023-01-07,BUR,Indonesia,Other,3
2023-01-07,BUR,Indonesia,Passenger,23
2023-01-07,BUR,Indonesia,Tanker,3
2023-01-07,BUR,Saudi Arabia,Passenger,7
2023-01-07,BUR,Singapore,Cargo,6
2023-01-07,BUR,Singapore,Other,1
2023-01-07,BUR,Singapore,Passenger,7
2023-01-07,BUR,Singapore,Pleasure Craft,2
2023-01-07,BUR,Singapore,Tanker,1
2023-01-07,CBN,Indonesia,Cargo,1
2023-01-07,CBN,Indonesia,Passenger,1
2023-01-07,CEB,Indonesia,Cargo,1
2023-01-07,CXP,Indonesia,Cargo,1
2023-01-07,CXP,Indonesia,Tanker,1
2023-01-07,DJJ,Indonesia,Cargo,1
2023-01-07,DJJ,Indonesia,Passenger,1
2023-01-07,DUM,"China, People's Republic Of",Cargo,1
2023-01-07,DUM,Egypt,Cargo,1
2023-01-07,DUM,Indonesia,Passenger,3
2023-01-07,DUM,Indonesia,Tanker,3
2023-01-07,DUM,"Korea, South",Dredging,1
2023-01-07,DUM,Singapore,Tanker,2
2023-01-07,DUM,Thailand,Tanker,1
2023-01-07,DUM,United Arab Emirates,Tanker,1
2023-01-07,DUM,United Kingdom,Tanker,1
2023-01-07,DUM,Vietnam,Tanker,1
2023-01-07,FKQ,Indonesia,Passenger,2
2023-01-07,GNS,Indonesia,Passenger,1
2023-01-07,GRE,"China, People's Republic Of",Cargo,2
2023-01-07,GRE,"China, People's Republic Of",Tanker,1
2023-01-07,GRE,Indonesia,Cargo,14
2023-01-07,GRE,Indonesia,Passenger,8
2023-01-07,GRE,Indonesia,Tanker,4
2023-01-07,GRE,"Korea, South",Other,1
2023-01-07,GRE,Singapore,Tanker,1
2023-01-07,GRE,United States Of America,Cargo,1
2023-01-07,GTO,Indonesia,Passenger,1
2023-01-07,IBP,"China, People's Republic Of",Cargo,1
2023-01-07,IBP,Denmark,Cargo,1
2023-01-07,IBP,Germany,Tanker,1
2023-01-07,IBP,"Hong Kong, China",Cargo,1
2023-01-07,IBP,Indonesia,Cargo,6
2023-01-07,IBP,Indonesia,Passenger,86
2023-01-07,IBP,Indonesia,Tanker,6
2023-01-07,IBP,Netherlands,Cargo,1
2023-01-07,IBP,Netherlands,Tanker,1
2023-01-07,IBP,Singapore,Tanker,4
2023-01-07,IMW,Indonesia,Cargo,2
2023-01-07,IMW,Indonesia,Passenger,1
2023-01-07,IMW,Indonesia,Tanker,1
2023-01-07,ING,Indonesia,Cargo,4
2023-01-07,ING,Indonesia,Tanker,1
2023-01-07,KBH,Indonesia,Passenger,1
2023-01-07,KDI,Indonesia,Passenger,2
2023-01-07,KTJ,Indonesia,Tanker,1
2023-01-07,KUM,Indonesia,Cargo,1
2023-01-07,KUM,Indonesia,Passenger,1
2023-01-07,KUM,Indonesia,Tanker,1
2023-01-07,LBO,Indonesia,Cargo,1
2023-01-07,LMR,Indonesia,Cargo,1
2023-01-07,LMR,Indonesia,Passenger,8
2023-01-07,LTU,Indonesia,Cargo,1
2023-01-07,LTU,Indonesia,Passenger,1
2023-01-07,LTU,Singapore,Cargo,1
2023-01-07,MAK,Denmark,Cargo,1
2023-01-07,MAK,Indonesia,Cargo,5
2023-01-07,MAK,Indonesia,Passenger,4
2023-01-07,MAK,Indonesia,Pleasure Craft,1
2023-01-07,MAK,Indonesia,Tanker,5
2023-01-07,MAK,Liberia,Cargo,1
2023-01-07,MAK,Oman,Cargo,1
2023-01-07,MAK,United Arab Emirates,Cargo,1
2023-01-07,MAK,Vietnam,Cargo,1
2023-01-07,MKW,Indonesia,Passenger,2
2023-01-07,MKW,Indonesia,Tanker,1
2023-01-07,MLD,Indonesia,Cargo,2
2023-01-07,MLD,Indonesia,Tanker,1
2023-01-07,MSK,Indonesia,Cargo,1
2023-01-07,MUO,Indonesia,Cargo,1
2023-01-07,MUO,Indonesia,Tanker,6
2023-01-07,NAM,Indonesia,Passenger,1
2023-01-07,NGG,Indonesia,Cargo,1
2023-01-07,PNJ,Indonesia,Cargo,4
2023-01-07,PNJ,Switzerland,Cargo,1
2023-01-07,PNJ,United Arab Emirates,Cargo,1
2023-01-07,PNK,Indonesia,Cargo,3
2023-01-07,PNK,Indonesia,Tanker,4
2023-01-07,PTL,Indonesia,Cargo,1
2023-01-07,PTM,Indonesia,Cargo,1
2023-01-07,SBG,Indonesia,Tanker,1
2023-01-07,SKJ,Indonesia,Cargo,1
2023-01-07,SKJ,Marshall Islands,Tanker,1
2023-01-07,SLG,Indonesia,Passenger,1
2023-01-07,SMA,Indonesia,Cargo,1
2023-01-07,SMA,Indonesia,Passenger,1
2023-01-07,SMA,Indonesia,Tanker,2
2023-01-07,SMQ,Indonesia,Tanker,1
2023-01-07,SOQ,Indonesia,Cargo,1
2023-01-07,SOQ,Indonesia,Passenger,1
2023-01-07,SOQ,Indonesia,Tanker,2
2023-01-07,SOQ,Singapore,Passenger,1
2023-01-07,SRG,Chinese Taipei,Cargo,1
2023-01-07,SRG,Greece,Cargo,1
2023-01-07,SRG,Indonesia,Tanker,2
2023-01-07,SRG,Singapore,Cargo,1
2023-01-07,SUB,Indonesia,Cargo,2
2023-01-07,SUB,Indonesia,Passenger,2
2023-01-07,SUB,Indonesia,Tanker,2
2023-01-07,SUQ,Indonesia,Cargo,1
2023-01-07,SUR,Germany,Cargo,1
2023-01-07,SUR,Indonesia,Tanker,1
2023-01-07,TBY,Indonesia,Cargo,1
2023-01-07,TBY,Singapore,Tanker,2
2023-01-07,TEI,Indonesia,Cargo,2
2023-01-07,TEI,Indonesia,Passenger,6
2023-01-07,TJB,India,Cargo,1
2023-01-07,TJB,Indonesia,Cargo,7
2023-01-07,TJB,Indonesia,Passenger,8
2023-01-07,TJB,Indonesia,Tanker,6
2023-01-07,TJB,Singapore,Dredging,1
2023-01-07,TJB,Singapore,Passenger,2
2023-01-07,TJB,Singapore,Tanker,1
2023-01-07,TLN,Indonesia,Tanker,1
2023-01-07,TNJ,Indonesia,Passenger,4
2023-01-07,TPR,"China, People's Republic Of",Cargo,2
2023-01-07,TPR,Denmark,Cargo,1
2023-01-07,TPR,France,Cargo,1
2023-01-07,TPR,"Hong Kong, China",Cargo,1
2023-01-07,TPR,Indonesia,Cargo,13
2023-01-07,TPR,Indonesia,Other,1
2023-01-07,TPR,Indonesia,Passenger,1
2023-01-07,TPR,Indonesia,Tanker,1
2023-01-07,TPR,Japan,Cargo,1
2023-01-07,TPR,Netherlands,Cargo,1
2023-01-07,TPR,Panama,Cargo,1
2023-01-07,TPR,Singapore,Cargo,1
2023-01-07,TPR,Singapore,Other,1
2023-01-07,TPR,Switzerland,Cargo,2
2023-01-07,TPR,Thailand,Cargo,1
2023-01-07,TQP,Indonesia,Cargo,2
2023-01-07,TQP,Indonesia,Passenger,1
2023-01-07,TTK,Indonesia,Cargo,1
2023-01-07,TTK,Indonesia,Passenger,1
2023-01-08,AMQ,Indonesia,Passenger,4
2023-01-08,AMQ,Indonesia,Tanker,1
2023-01-08,ARE,Indonesia,Passenger,2
2023-01-08,BAD,Indonesia,Cargo,2
2023-01-08,BAD,Indonesia,Tanker,1
2023-01-08,BBM,Indonesia,Passenger,1
2023-01-08,BBM,Indonesia,Tanker,3
2023-01-08,BDJ,Bangladesh,Cargo,1
2023-01-08,BDJ,"China, People's Republic Of",Cargo,1
2023-01-08,BDJ,Indonesia,Cargo,5
2023-01-08,BDJ,Indonesia,Passenger,3
2023-01-08,BDJ,Indonesia,Tanker,3
2023-01-08,BDJ,Liberia,Cargo,2
2023-01-08,BDJ,Malaysia,Cargo,1
2023-01-08,BDJ,Singapore,Cargo,1
2023-01-08,BIK,Indonesia,Passenger,2
2023-01-08,BIK,Indonesia,Tanker,1
2023-01-08,BIT,Indonesia,Cargo,2
2023-01-08,BIT,Indonesia,Passenger,3
2023-01-08,BKS,Indonesia,Cargo,1
2023-01-08,BKS,Indonesia,Tanker,2
2023-01-08,BLW,"China, People's Republic Of",Cargo,1
2023-01-08,BLW,Chinese Taipei,Cargo,1
2023-01-08,BLW,India,Cargo,2
2023-01-08,BLW,Indonesia,Cargo,1
2023-01-08,BLW,"Korea, South",Tanker,1
