,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught
94557,525019443,KMP.BARAU,BUR,2023-07-12 10:28:41,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94558,525019443,KMP.BARAU,BUR,2023-07-12 13:57:30,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94559,525019443,KMP.BARAU,BUR,2023-07-13 00:51:55,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94560,525019443,KMP.BARAU,BUR,2023-07-13 02:58:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94561,525019443,KMP.BARAU,BUR,2023-07-13 05:17:27,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94562,525019443,KMP.BARAU,BUR,2023-07-13 07:34:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94563,525019443,KMP.BARAU,BUR,2023-07-13 10:29:48,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94564,525019443,KMP.BARAU,BUR,2023-07-13 12:25:41,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94565,525019443,KMP.BARAU,BUR,2023-07-13 15:17:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94566,525019443,KMP.BARAU,BUR,2023-07-14 01:47:33,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94567,525019443,KMP.BARAU,BUR,2023-07-14 03:49:24,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94568,525019443,KMP.BARAU,BUR,2023-07-14 06:26:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94569,525019443,KMP.BARAU,BUR,2023-07-14 07:35:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94570,525019443,KMP.BARAU,BUR,2023-07-14 10:18:38,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94571,525019443,KMP.BARAU,BUR,2023-07-14 12:21:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94572,525019443,KMP.BARAU,BUR,2023-07-14 14:39:06,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94573,525019443,KMP.BARAU,BUR,2023-07-15 00:31:12,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94574,525019443,KMP.BARAU,BUR,2023-07-15 02:21:44,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94575,525019443,KMP.BARAU,BUR,2023-07-15 05:32:41,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94576,525019443,KMP.BARAU,BUR,2023-07-15 07:55:10,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94577,525019443,KMP.BARAU,BUR,2023-07-15 10:51:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94578,525019443,KMP.BARAU,BUR,2023-07-15 13:57:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94579,525019443,KMP.BARAU,BUR,2023-07-15 17:10:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94580,525019443,KMP.BARAU,BUR,2023-07-16 00:28:11,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94581,525019443,KMP.BARAU,BUR,2023-07-16 03:24:17,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94582,525019443,KMP.BARAU,BUR,2023-07-16 05:26:31,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94583,525019443,KMP.BARAU,BUR,2023-07-16 07:49:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94584,525019443,KMP.BARAU,BUR,2023-07-16 11:05:23,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94585,525019443,KMP.BARAU,BUR,2023-07-16 13:15:24,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94586,525019443,KMP.BARAU,BUR,2023-07-17 01:21:14,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94587,525019443,KMP.BARAU,BUR,2023-07-17 04:29:12,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94588,525019443,KMP.BARAU,BUR,2023-07-17 06:14:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94589,525019443,KMP.BARAU,BUR,2023-07-17 08:42:53,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94590,525019443,KMP.BARAU,BUR,2023-07-17 13:56:12,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94591,525019443,KMP.BARAU,BUR,2023-07-17 15:26:39,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94592,525019443,KMP.BARAU,BUR,2023-07-18 03:26:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94593,525019443,KMP.BARAU,BUR,2023-07-18 05:13:34,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94594,525019443,KMP.BARAU,BUR,2023-07-18 07:42:43,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94595,525019443,KMP.BARAU,BUR,2023-07-18 12:35:08,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94596,525019443,KMP.BARAU,BUR,2023-07-19 00:31:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94597,525019443,KMP.BARAU,BUR,2023-07-19 03:26:31,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94598,525019443,KMP.BARAU,BUR,2023-07-19 05:14:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94599,525019443,KMP.BARAU,BUR,2023-07-19 07:53:04,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94600,525019443,KMP.BARAU,BUR,2023-07-19 10:45:22,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94601,525019443,KMP.BARAU,BUR,2023-07-19 13:53:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94602,525019443,KMP.BARAU,BUR,2023-07-20 00:21:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94603,525019443,KMP.BARAU,BUR,2023-07-20 03:11:16,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94604,525019443,KMP.BARAU,BUR,2023-07-20 05:20:47,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94605,525019443,KMP.BARAU,BUR,2023-07-20 07:49:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94606,525019443,KMP.BARAU,BUR,2023-07-20 10:03:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94607,525019443,KMP.BARAU,BUR,2023-07-20 12:30:43,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94608,525019443,KMP.BARAU,BUR,2023-07-21 01:37:16,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94609,525019443,KMP.BARAU,BUR,2023-07-21 04:15:02,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94610,525019443,KMP.BARAU,BUR,2023-07-21 06:23:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94611,525019443,KMP.BARAU,BUR,2023-07-21 08:34:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94612,525019443,KMP.BARAU,BUR,2023-07-21 12:30:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94613,525019443,KMP.BARAU,BUR,2023-07-21 14:38:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94614,525019443,KMP.BARAU,BUR,2023-07-22 00:31:13,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94615,525019443,KMP.BARAU,BUR,2023-07-22 03:12:02,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94616,525019443,KMP.BARAU,BUR,2023-07-22 04:38:52,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94617,525019443,KMP.BARAU,BUR,2023-07-22 05:53:27,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94618,525019443,KMP.BARAU,BUR,2023-07-22 08:16:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94619,525019443,KMP.BARAU,BUR,2023-07-22 11:35:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94620,525019443,KMP.BARAU,BUR,2023-07-22 15:29:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94621,525019443,KMP.BARAU,BUR,2023-07-23 00:29:15,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94622,525019443,KMP.BARAU,BUR,2023-07-23 03:19:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94623,525019443,KMP.BARAU,BUR,2023-07-23 05:36:28,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94624,525019443,KMP.BARAU,BUR,2023-07-23 07:38:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94625,525019443,KMP.BARAU,BUR,2023-07-23 09:55:30,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94626,525019443,KMP.BARAU,BUR,2023-07-23 11:58:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94627,525019443,KMP.BARAU,BUR,2023-07-23 23:32:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94628,525019443,KMP.BARAU,BUR,2023-07-24 01:16:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94629,525019443,KMP.BARAU,BUR,2023-07-24 04:23:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94630,525019443,KMP.BARAU,BUR,2023-07-24 06:31:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94631,525019443,KMP.BARAU,BUR,2023-07-24 09:25:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94632,525019443,KMP.BARAU,BUR,2023-07-24 12:01:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94633,525019443,KMP.BARAU,BUR,2023-07-25 00:53:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94634,525019443,KMP.BARAU,BUR,2023-07-25 02:39:25,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94635,525019443,KMP.BARAU,BUR,2023-07-25 05:27:52,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94636,525019443,KMP.BARAU,BUR,2023-07-25 07:43:48,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94637,525019443,KMP.BARAU,BUR,2023-07-25 10:29:13,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94638,525019443,KMP.BARAU,BUR,2023-07-25 14:03:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94639,525019443,KMP.BARAU,BUR,2023-07-26 01:30:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94640,525019443,KMP.BARAU,BUR,2023-07-26 04:14:39,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94641,525019443,KMP.BARAU,BUR,2023-07-26 06:28:32,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94642,525019443,KMP.BARAU,BUR,2023-07-26 08:59:30,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94643,525019443,KMP.BARAU,BUR,2023-07-26 11:26:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94644,525019443,KMP.BARAU,BUR,2023-07-26 13:03:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94645,525019443,KMP.BARAU,BUR,2023-07-27 00:47:36,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94646,525019443,KMP.BARAU,BUR,2023-07-27 02:42:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94647,525019443,KMP.BARAU,BUR,2023-07-27 05:35:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94648,525019443,KMP.BARAU,BUR,2023-07-27 08:09:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94649,525019443,KMP.BARAU,BUR,2023-07-27 10:28:06,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94650,525019443,KMP.BARAU,BUR,2023-07-28 00:51:32,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94651,525019443,KMP.BARAU,BUR,2023-07-28 03:02:50,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94652,525019443,KMP.BARAU,BUR,2023-07-28 04:42:25,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94653,525019443,KMP.BARAU,BUR,2023-07-28 07:10:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94654,525019443,KMP.BARAU,BUR,2023-07-28 09:09:50,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94655,525019443,KMP.BARAU,BUR,2023-07-28 11:48:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94656,525019443,KMP.BARAU,BUR,2023-07-29 01:43:35,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94657,525019443,KMP.BARAU,BUR,2023-07-29 04:44:17,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94658,525019443,KMP.BARAU,BUR,2023-07-29 06:13:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94659,525019443,KMP.BARAU,BUR,2023-07-29 08:36:35,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94660,525019443,KMP.BARAU,BUR,2023-07-29 10:03:33,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94661,525019443,KMP.BARAU,BUR,2023-07-29 12:15:57,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94662,525019443,KMP.BARAU,BUR,2023-07-29 14:11:18,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94663,525019443,KMP.BARAU,BUR,2023-07-30 01:01:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94664,525019443,KMP.BARAU,BUR,2023-07-30 05:07:52,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94665,525019443,KMP.BARAU,BUR,2023-07-30 09:30:28,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94666,525019443,KMP.BARAU,BUR,2023-07-30 11:21:54,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94667,525019443,KMP.BARAU,BUR,2023-07-30 12:57:35,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94668,525019443,KMP.BARAU,BUR,2023-08-01 03:03:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94669,525019443,KMP.BARAU,BUR,2023-08-01 05:38:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94670,525019443,KMP.BARAU,BUR,2023-08-01 07:47:08,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94671,525019443,KMP.BARAU,BUR,2023-08-01 10:28:12,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94672,525019443,KMP.BARAU,BUR,2023-08-02 00:56:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94673,525019443,KMP.BARAU,BUR,2023-08-02 03:11:55,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94674,525019443,KMP.BARAU,BUR,2023-08-02 05:19:19,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94675,525019443,KMP.BARAU,BUR,2023-08-02 08:01:18,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94676,525019443,KMP.BARAU,BUR,2023-08-02 09:47:51,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94677,525019443,KMP.BARAU,BUR,2023-08-02 12:34:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94678,525019443,KMP.BARAU,BUR,2023-08-03 00:42:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94679,525019443,KMP.BARAU,BUR,2023-08-03 03:19:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94680,525019443,KMP.BARAU,BUR,2023-08-03 04:52:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94681,525019443,KMP.BARAU,BUR,2023-08-03 07:16:02,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94682,525019443,KMP.BARAU,BUR,2023-08-03 09:36:05,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94683,525019443,KMP.BARAU,BUR,2023-08-03 11:37:26,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94684,525019443,KMP.BARAU,BUR,2023-08-03 13:12:45,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94685,525019443,KMP.BARAU,BUR,2023-08-04 01:40:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94686,525019443,KMP.BARAU,BUR,2023-08-04 03:19:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94687,525019443,KMP.BARAU,BUR,2023-08-04 05:37:50,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94688,525019443,KMP.BARAU,BUR,2023-08-04 07:09:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94689,525019443,KMP.BARAU,BUR,2023-08-04 09:29:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94690,525019443,KMP.BARAU,BUR,2023-08-04 11:07:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94691,525019443,KMP.BARAU,BUR,2023-08-04 13:31:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94692,525019443,KMP.BARAU,BUR,2023-08-04 23:16:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94693,525019443,KMP.BARAU,BUR,2023-08-05 01:27:19,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94694,525019443,KMP.BARAU,BUR,2023-08-05 03:14:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94695,525019443,KMP.BARAU,BUR,2023-08-05 05:33:18,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94696,525019443,KMP.BARAU,BUR,2023-08-05 07:17:40,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94697,525019443,KMP.BARAU,BUR,2023-08-05 09:21:48,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94698,525019443,KMP.BARAU,BUR,2023-08-05 11:24:32,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94699,525019443,KMP.BARAU,BUR,2023-08-05 13:02:35,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94700,525019443,KMP.BARAU,BUR,2023-08-05 22:13:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94701,525019443,KMP.BARAU,BUR,2023-08-06 00:29:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94702,525019443,KMP.BARAU,BUR,2023-08-06 04:22:38,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94703,525019443,KMP.BARAU,BUR,2023-08-06 06:13:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94704,525019443,KMP.BARAU,BUR,2023-08-06 08:24:23,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94705,525019443,KMP.BARAU,BUR,2023-08-06 10:11:47,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94706,525019443,KMP.BARAU,BUR,2023-08-06 12:29:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94707,525019443,KMP.BARAU,BUR,2023-08-07 02:54:42,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94708,525019443,KMP.BARAU,BUR,2023-08-07 04:49:09,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94709,525019443,KMP.BARAU,BUR,2023-08-07 07:21:30,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94710,525019443,KMP.BARAU,BUR,2023-08-07 09:10:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94711,525019443,KMP.BARAU,BUR,2023-08-07 11:24:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94712,525019443,KMP.BARAU,BUR,2023-08-08 01:46:17,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94713,525019443,KMP.BARAU,BUR,2023-08-08 03:57:26,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94714,525019443,KMP.BARAU,BUR,2023-08-08 05:45:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94715,525019443,KMP.BARAU,BUR,2023-08-08 08:24:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94716,525019443,KMP.BARAU,BUR,2023-08-08 10:17:50,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94717,525019443,KMP.BARAU,BUR,2023-08-09 01:05:23,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94718,525019443,KMP.BARAU,BUR,2023-08-09 02:49:46,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94719,525019443,KMP.BARAU,BUR,2023-08-09 05:01:00,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94720,525019443,KMP.BARAU,BUR,2023-08-09 09:26:36,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94721,525019443,KMP.BARAU,BUR,2023-08-09 11:05:02,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94722,525019443,KMP.BARAU,BUR,2023-08-09 13:04:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94723,525019443,KMP.BARAU,BUR,2023-08-10 01:53:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94724,525019443,KMP.BARAU,BUR,2023-08-10 03:49:21,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94725,525019443,KMP.BARAU,BUR,2023-08-10 06:09:35,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94726,525019443,KMP.BARAU,BUR,2023-08-10 08:11:56,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94727,525019443,KMP.BARAU,BUR,2023-08-10 10:21:15,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94728,525019443,KMP.BARAU,BUR,2023-08-10 11:59:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94729,525019443,KMP.BARAU,BUR,2023-08-10 15:06:37,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94730,525019443,KMP.BARAU,BUR,2023-08-11 00:22:33,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94731,525019443,KMP.BARAU,BUR,2023-08-11 02:42:25,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94732,525019443,KMP.BARAU,BUR,2023-08-11 04:20:59,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94733,525019443,KMP.BARAU,BUR,2023-08-11 06:29:15,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94734,525019443,KMP.BARAU,BUR,2023-08-11 08:19:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94735,525019443,KMP.BARAU,BUR,2023-08-11 10:21:58,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94736,525019443,KMP.BARAU,BUR,2023-08-11 12:09:23,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94737,525019443,KMP.BARAU,BUR,2023-08-12 01:29:26,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94738,525019443,KMP.BARAU,BUR,2023-08-12 03:25:18,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94739,525019443,KMP.BARAU,BUR,2023-08-12 05:28:48,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94740,525019443,KMP.BARAU,BUR,2023-08-12 09:24:31,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94741,525019443,KMP.BARAU,BUR,2023-08-12 10:58:51,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94742,525019443,KMP.BARAU,BUR,2023-08-12 13:26:13,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94743,525019443,KMP.BARAU,BUR,2023-08-12 15:04:22,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94744,525019443,KMP.BARAU,BUR,2023-08-13 00:48:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94745,525019443,KMP.BARAU,BUR,2023-08-13 02:24:28,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94746,525019443,KMP.BARAU,BUR,2023-08-13 04:29:08,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94747,525019443,KMP.BARAU,BUR,2023-08-13 06:21:18,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94748,525019443,KMP.BARAU,BUR,2023-08-13 08:24:49,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94749,525019443,KMP.BARAU,BUR,2023-08-13 10:15:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94750,525019443,KMP.BARAU,BUR,2023-08-13 12:26:28,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94751,525019443,KMP.BARAU,BUR,2023-08-13 14:08:01,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94752,525019443,KMP.BARAU,BUR,2023-08-13 15:43:29,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94753,525019443,KMP.BARAU,BUR,2023-08-14 00:47:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94754,525019443,KMP.BARAU,BUR,2023-08-14 03:10:28,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94755,525019443,KMP.BARAU,BUR,2023-08-14 07:15:03,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94756,525019443,KMP.BARAU,BUR,2023-08-14 09:27:39,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94757,525019443,KMP.BARAU,BUR,2023-08-14 11:33:44,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94758,525019443,KMP.BARAU,BUR,2023-08-15 01:45:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94759,525019443,KMP.BARAU,BUR,2023-08-15 03:57:07,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
94760,525019443,KMP.BARAU,BUR,2023-08-15 05:49:20,Indonesia,Indonesia,Indonesia,Passenger,Underway Sailing,2.0
