imo,H3_int_index_8,message_type,mmsi,dt_insert_utc,longitude,latitude,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,sog,cog,rot,heading,nav_status,nav_status_code,source,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,eeid,source_filename,H3index_0,H3_int_index_0,H3_int_index_1,H3_int_index_2,H3_int_index_3,H3_int_index_4,H3_int_index_5,H3_int_index_6,H3_int_index_7,H3_int_index_9,H3_int_index_10,H3_int_index_11,H3_int_index_12,H3_int_index_13,H3_int_index_14,H3_int_index_15,imo_ihs,StatCode5,AlterationsDescriptiveNarrative,PropulsionTypeCode,ShipName,ExName,mmsi_ihs,RegisteredOwnerCode,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,ShipManagerCompanyCode,ShipManagerCountryOfRegistration,ShipManagerCountryofDomicileName,GroupBeneficialOwnerCompanyCode,GroupBeneficialOwnerCountryOfRegistration,GroupBeneficialOwnerCountryofDomicile,OperatorCompanyCode,OperatorCountryOfRegistration,OperatorCountryofDomicileName,FlagCode,PortofRegistryCode,Tonnagesystem69convention,GrossTonnage,Deadweight,LengthOverallLOA,LengthBetweenPerpendicularsLBP,LengthRegistered,DateOfBuild,ShipbuilderCompanyCode,YardNumber,NumberofDecks,HoldsDescriptiveNarrative,TanksDescriptiveNarrative,NumberofHatches,NumberofHolds,NumberofTanks,InsulatedCapacity,TEU,NumberofMainEngines,Powerbhpihpshpmax,Powerkwmax,MainEngineBuilderCode,MainEngineDesigner,MainEngineModel,Speed,Speedmax,Speedservice,FuelConsumptionTotal,callsign_dup1,OfficialNumber,HullMaterialCode,DeathDate,DateBreakingCommenced,CompensatedGrossTonnageCGT,HullTypeCode,MARPOL13GPhaseoutCategory,PermanentBallastCapacity,SegregatedBallastTanks,HeatingCoilsinCargoTanks,FlashPointOver60c,FlashPointUnder60c,ShipStatusCode,ShipStatusEffectiveDate,ClassificationSocietyCode,AuxiliaryEnginesNarrative,BreadthExtreme,BreadthMoulded,ClassNarrative,ClassificationSociety,ConstructionDescriptiveNarrative,ConsumptionSpeed1,ConsumptionSpeed2,ConsumptionValue1,ConsumptionValue2,Depth,Displacement,SummerDraught,FlagName,FuelType1Capacity,FuelType1First,FuelType2Capacity,FuelType2Second,IceCapabilityDescriptiveNarrative,LightDisplacementTonnage,MainEngineRPM,MainEngineStrokeType,MainEngineType,NetTonnage,NumberOfAllEngines,NumberOfAuxiliaryEngines,NumberofGenerators,NumberOfPropulsionUnits,NumberofThrusters,Powerbhpihpshpservice,Powerkwservice,PrimeMoverDescriptiveNarrative,PropellerType,PropulsionType,ShipStatus,ShiptypeLevel5,TotalBunkerCapacity,TotalHorsepowerofAuxiliaryGenerators,TotalHorsepowerofMainEngines,TotalHorsepowerofMainGenerators,TotalKilowattsofMainEngines,TotalPowerOfAllEngines,TotalPowerOfAuxiliaryEngines,matchBy,previous_freq,previous_h3,freq,status_country_domicile,status_country_register,status_country_flag,boundary_h3
9504750,614266967909466111,27,305857000,2023-02-01 04:07:26,99.43666667,4.30833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,MY PKG,2010400,9.1,15.0,124.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 04:05:53,2023-01-29 18:40:49,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201040813.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245861860278271,591748980451311615,596252571488747519,600756170042376191,605259769132875775,609763368290484223,618770567535263743,623274167162437631,627777766789795839,632281366417162751,636784966044532991,641288565671903463,645792165299273953,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-01 03:59:51,609763368726691839,0.10055555555555555,Foreign,Foreign,Foreign,
9504750,614268774066946047,27,305857000,2023-02-02 11:52:11,101.94166667,2.145,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,15.0,128.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-02 11:51:50,2023-02-02 11:45:08,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202115213.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587247511127719935,591750835877183487,596254383964946431,600757976076124159,605261574898188287,609765174441672703,618772373693792255,623275973321129983,627779572948475903,632283172575843839,636786772203213887,641290371830584343,645793971457954833,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 11:44:12,609765178099105791,0.1272222222222222,Foreign,Foreign,Foreign,
9504750,614268590708752383,27,305857000,2023-02-02 16:49:17,102.955,1.54666667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,13.0,124.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-02 16:48:58,2023-02-02 13:33:13,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202165013.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587247511127719935,591750629718753279,596254194986385407,600757792466272255,605261391556771839,609764991083479039,618772190395891711,623275790023131135,627779389650477055,632282989277844479,636786588905214783,641290188532585263,645793788159955757,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 16:46:00,609764991083479039,0.049444444444444444,Foreign,Foreign,Foreign,
9504750,614269015782588415,1,305857000,2023-02-02 22:36:21,103.95810833,1.23299333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,12.8,77.3,3.61586336,80.0,Under Way Using Engine,0,T-AIS,2023-02-02 22:36:05,2023-02-02 22:27:32,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202223813.csv.gz,808dfffffffffff,578958842721730559,582745560767791103,587247511127719935,591751042035613695,596254624483115007,600758217668034559,605261816624316415,609765416167800831,618772615408386047,623276215035658239,627779814663008255,632283414290376191,636787013917746303,641290613545116759,645794213172487251,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 22:34:16,609765416184578047,0.03027777777777778,Foreign,Foreign,Foreign,
9504750,614269009361108991,27,305857000,2023-02-03 00:52:38,104.42166667,1.36333333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.0,52.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 00:52:15,2023-02-03 00:33:36,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203005413.csv.gz,808dfffffffffff,578958842721730559,582745560767791103,587247511127719935,591751042035613695,596254581533442047,600758211225583615,605261777298522111,609765409742127103,618772608987168767,623276208614309887,627779808241663999,632283407869031935,636787007496402367,641290607123876207,645794206751246701,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 00:49:18,609765409742127103,0.049166666666666664,Foreign,Foreign,Foreign,
9504750,614349005167525887,27,305857000,2023-02-03 22:00:00,106.93,5.58166667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,13.0,32.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 21:59:04,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203220013.csv.gz,8069fffffffffff,578325524024131583,582824725604990975,587327775476547583,591831031506534399,596334691263447039,600838207138955263,605341805961019391,609845405554835455,618852604802236415,623356204429475839,627859804056821759,632363403684190207,636867003311560383,641370602938930847,645874202566301336,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 21:34:57,609845405739384831,0.40194444444444444,Foreign,Foreign,Foreign,
9504750,614268976349839359,27,305857000,2023-02-03 01:07:38,104.465,1.40166667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,15.0,47.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 01:07:16,2023-02-03 00:57:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203010813.csv.gz,808dfffffffffff,578958842721730559,582745560767791103,587247511127719935,591751042035613695,596254581533442047,600758177939587071,605261777164304383,609765376724566015,618772575975636991,623276175602810879,627779775230160895,632283374857529343,636786974484899647,641290574112270087,645794173739640578,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 01:01:42,609765376691011583,0.09277777777777778,Foreign,Foreign,Foreign,
9504750,614270054158041087,27,305857000,2023-02-03 07:07:51,105.14666667,2.68333333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.0,24.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 07:07:35,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203070814.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587248610639347711,591752072827764735,596255663865200639,600759255976378367,605262854932660223,609766454543253503,618773653784887295,623277253412061183,627780853039411199,632284452666781183,636788052294151231,641291651921521679,645795251548892168,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 06:52:32,609766454274818047,0.25083333333333335,Foreign,Foreign,Foreign,
9504750,614270056557182975,27,305857000,2023-02-03 07:13:52,105.15666667,2.705,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.0,24.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 07:13:35,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203071412.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587248610639347711,591752072827764735,596255663865200639,600759258123862015,605262857348579327,609766456942395391,618773656183767039,623277255811071999,627780855438417919,632284455065787903,636788054693158335,641291654320528663,645795253947899301,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 07:07:35,609766454543253503,0.1,Foreign,Foreign,Foreign,
9504750,614348964839292927,27,305857000,2023-02-03 19:26:19,106.61333333,5.09833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,13.0,34.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 19:25:54,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203192813.csv.gz,8065fffffffffff,578255155279953919,582824725604990975,587327775476547583,591831031506534399,596334571004362751,600838166336765951,605341765695700991,609845365222408191,618852564466139135,623356164093476863,627859763720830975,632363363348200447,636866962975570815,641370562602941303,645874162230311794,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 19:22:54,609845365255962623,0.05,Foreign,Foreign,Foreign,
